"cluster_id_entity","usample","channel","depth_top_cm","depth_mid_cm","depth_bot_cm","thick_cm","age_mid_cal_yr_bp","age_top_cal_yr_bp","age_bot_cal_yr_bp","age_source","NAME","ELEMENT","size_min_um","size_max_um","size_min_open","size_max_open","UNITS","CONTEXT","context_source","TAPHONOMY","GROUP","value","value_orig","value_conversion","value_source_column","sample_quantity_value","sample_quantity_ELEMENT","sample_quantity_UNITS","data_source","data_entity","original_fire_proxy","original_meas_type","original_meas_detail","original_meas_method","original_proxy_class","original_quant_units","original_quant_units_raw","parsed_size_token","parsed_unit_token","depth_source","depth_repair_method","n_db_contrib","db_contrib","vocab_flags","entity_name","lat_dd_north","lon_dd_east","elev_m","hemisphere","country_entity","location_desc","depo_context","cluster_id","pubtypeid","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url_pub","city","state","country","originallanguage","notes_pub","pub_source","cluster_id_contact","contactname","contactstatusid","familyname","leadinginitials","givennames","suffix","title","phone","fax","email","url","address","notes","contact_source","cluster_id_geo","db_geo","source_entity","date_id","depth_cm_geo","depth_orig_geo","depth_unit_geo","thick_cm_geo","date_type","material","age_14C","error","cal_age_geo","cal_curve","lab_number","included","exclude_reason","notes_geo","datasetname","controlled_units","controlled_element","X","X.1","X.2","age_geo","chroncontrol_limityounger","chroncontrol_limitolder","chroncontrol_age","chroncontrol_depth","chroncontrol_thickness","chroncontrol_comments","chronology_notes_full","controlled_dep","neotoma_geochrontype","neotoma_chroncontroltypes","ageboundyounger","ageboundolder","agetype","datasettype","datasetnotes_full","samplenotes_full"
"1631",0,"charcoal | >125um num",0,0.5,1,1,-37.3,-47,-27.6,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",1,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_19542","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Upper Capsule Lake",68.6286,-149.413528,800,"north",NA,NA,"sedlac",1631,0,NA,"Chipman, Melissa L.; Hudspith, Vicky; Higuera, Philip E.; Duffy, Paul A.; Kelly, Ryan, Oswald, Wyatt W.; Hu, Feng Sheng. Upper Capsule Lake. NOAA/WDS Paleoclimatology IMPD study 19542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19542",NA,NA,NA,NA,"noaa_study_id=19542; original pub in IMPD datafile header","IMPDv1:IMPD_19542",1631,"Chipman, Melissa L.",1,"Chipman",NA,"Melissa L.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19542",1631,"IMPDv1","IMPD_19542",NA,75,75,"cm",NA,"Radiocarbon",NA,1670,50,1577,NA,"CAMS 66740",TRUE,NA," Date is in uncalibrated radiocarbon years.","Upper Capsule Lake_SIEVED","counted","125-NaN",NA,NA,"",1670,1620,1720,1670,75,NA," Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-37.3,12082.1,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1631",1,"charcoal | >125um num",1,1.5,2,1,-17.9,-27.6,-8.2,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",0,NA,NA,"quant_raw",2,"volume","cm^3","IMPDv1","IMPD_19542","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Upper Capsule Lake",68.6286,-149.413528,800,"north",NA,NA,"sedlac",1631,0,NA,"Chipman, Melissa L.; Hudspith, Vicky; Higuera, Philip E.; Duffy, Paul A.; Kelly, Ryan, Oswald, Wyatt W.; Hu, Feng Sheng. Upper Capsule Lake. NOAA/WDS Paleoclimatology IMPD study 19542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19542",NA,NA,NA,NA,"noaa_study_id=19542; original pub in IMPD datafile header","IMPDv1:IMPD_19542",1631,"Chipman, Melissa L.",1,"Chipman",NA,"Melissa L.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19542",1631,"IMPDv1","IMPD_19542",NA,75,75,"cm",NA,"Radiocarbon",NA,1670,50,1577,NA,"CAMS 66740",TRUE,NA," Date is in uncalibrated radiocarbon years.","Upper Capsule Lake_SIEVED","counted","125-NaN",NA,NA,"",1670,1620,1720,1670,75,NA," Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-37.3,12082.1,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1631",2,"charcoal | >125um num",2,2.5,3,1,1.45,-8.2,11.1,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",0,NA,NA,"quant_raw",2,"volume","cm^3","IMPDv1","IMPD_19542","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Upper Capsule Lake",68.6286,-149.413528,800,"north",NA,NA,"sedlac",1631,0,NA,"Chipman, Melissa L.; Hudspith, Vicky; Higuera, Philip E.; Duffy, Paul A.; Kelly, Ryan, Oswald, Wyatt W.; Hu, Feng Sheng. Upper Capsule Lake. NOAA/WDS Paleoclimatology IMPD study 19542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19542",NA,NA,NA,NA,"noaa_study_id=19542; original pub in IMPD datafile header","IMPDv1:IMPD_19542",1631,"Chipman, Melissa L.",1,"Chipman",NA,"Melissa L.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19542",1631,"IMPDv1","IMPD_19542",NA,75,75,"cm",NA,"Radiocarbon",NA,1670,50,1577,NA,"CAMS 66740",TRUE,NA," Date is in uncalibrated radiocarbon years.","Upper Capsule Lake_SIEVED","counted","125-NaN",NA,NA,"",1670,1620,1720,1670,75,NA," Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-37.3,12082.1,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1631",3,"charcoal | >125um num",3,3.5,4,1,20.8,11.1,30.5,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",0,NA,NA,"quant_raw",2,"volume","cm^3","IMPDv1","IMPD_19542","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Upper Capsule Lake",68.6286,-149.413528,800,"north",NA,NA,"sedlac",1631,0,NA,"Chipman, Melissa L.; Hudspith, Vicky; Higuera, Philip E.; Duffy, Paul A.; Kelly, Ryan, Oswald, Wyatt W.; Hu, Feng Sheng. Upper Capsule Lake. NOAA/WDS Paleoclimatology IMPD study 19542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19542",NA,NA,NA,NA,"noaa_study_id=19542; original pub in IMPD datafile header","IMPDv1:IMPD_19542",1631,"Chipman, Melissa L.",1,"Chipman",NA,"Melissa L.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19542",1631,"IMPDv1","IMPD_19542",NA,75,75,"cm",NA,"Radiocarbon",NA,1670,50,1577,NA,"CAMS 66740",TRUE,NA," Date is in uncalibrated radiocarbon years.","Upper Capsule Lake_SIEVED","counted","125-NaN",NA,NA,"",1670,1620,1720,1670,75,NA," Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-37.3,12082.1,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1631",4,"charcoal | >125um num",4,4.5,5,1,40.2,30.5,49.9,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",0,NA,NA,"quant_raw",2,"volume","cm^3","IMPDv1","IMPD_19542","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Upper Capsule Lake",68.6286,-149.413528,800,"north",NA,NA,"sedlac",1631,0,NA,"Chipman, Melissa L.; Hudspith, Vicky; Higuera, Philip E.; Duffy, Paul A.; Kelly, Ryan, Oswald, Wyatt W.; Hu, Feng Sheng. Upper Capsule Lake. NOAA/WDS Paleoclimatology IMPD study 19542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19542",NA,NA,NA,NA,"noaa_study_id=19542; original pub in IMPD datafile header","IMPDv1:IMPD_19542",1631,"Chipman, Melissa L.",1,"Chipman",NA,"Melissa L.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19542",1631,"IMPDv1","IMPD_19542",NA,75,75,"cm",NA,"Radiocarbon",NA,1670,50,1577,NA,"CAMS 66740",TRUE,NA," Date is in uncalibrated radiocarbon years.","Upper Capsule Lake_SIEVED","counted","125-NaN",NA,NA,"",1670,1620,1720,1670,75,NA," Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-37.3,12082.1,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1631",5,"charcoal | >125um num",5,5.5,6,1,59.65,49.9,69.4,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",0,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_19542","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Upper Capsule Lake",68.6286,-149.413528,800,"north",NA,NA,"sedlac",1631,0,NA,"Chipman, Melissa L.; Hudspith, Vicky; Higuera, Philip E.; Duffy, Paul A.; Kelly, Ryan, Oswald, Wyatt W.; Hu, Feng Sheng. Upper Capsule Lake. NOAA/WDS Paleoclimatology IMPD study 19542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19542",NA,NA,NA,NA,"noaa_study_id=19542; original pub in IMPD datafile header","IMPDv1:IMPD_19542",1631,"Chipman, Melissa L.",1,"Chipman",NA,"Melissa L.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19542",1631,"IMPDv1","IMPD_19542",NA,75,75,"cm",NA,"Radiocarbon",NA,1670,50,1577,NA,"CAMS 66740",TRUE,NA," Date is in uncalibrated radiocarbon years.","Upper Capsule Lake_SIEVED","counted","125-NaN",NA,NA,"",1670,1620,1720,1670,75,NA," Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-37.3,12082.1,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1631",6,"charcoal | >125um num",6,6.5,7,1,79.1,69.4,88.8,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",0,NA,NA,"quant_raw",2,"volume","cm^3","IMPDv1","IMPD_19542","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Upper Capsule Lake",68.6286,-149.413528,800,"north",NA,NA,"sedlac",1631,0,NA,"Chipman, Melissa L.; Hudspith, Vicky; Higuera, Philip E.; Duffy, Paul A.; Kelly, Ryan, Oswald, Wyatt W.; Hu, Feng Sheng. Upper Capsule Lake. NOAA/WDS Paleoclimatology IMPD study 19542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19542",NA,NA,NA,NA,"noaa_study_id=19542; original pub in IMPD datafile header","IMPDv1:IMPD_19542",1631,"Chipman, Melissa L.",1,"Chipman",NA,"Melissa L.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19542",1631,"IMPDv1","IMPD_19542",NA,75,75,"cm",NA,"Radiocarbon",NA,1670,50,1577,NA,"CAMS 66740",TRUE,NA," Date is in uncalibrated radiocarbon years.","Upper Capsule Lake_SIEVED","counted","125-NaN",NA,NA,"",1670,1620,1720,1670,75,NA," Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-37.3,12082.1,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1631",7,"charcoal | >125um num",7,7.5,8,1,98.5,88.8,108.2,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",0,NA,NA,"quant_raw",2,"volume","cm^3","IMPDv1","IMPD_19542","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Upper Capsule Lake",68.6286,-149.413528,800,"north",NA,NA,"sedlac",1631,0,NA,"Chipman, Melissa L.; Hudspith, Vicky; Higuera, Philip E.; Duffy, Paul A.; Kelly, Ryan, Oswald, Wyatt W.; Hu, Feng Sheng. Upper Capsule Lake. NOAA/WDS Paleoclimatology IMPD study 19542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19542",NA,NA,NA,NA,"noaa_study_id=19542; original pub in IMPD datafile header","IMPDv1:IMPD_19542",1631,"Chipman, Melissa L.",1,"Chipman",NA,"Melissa L.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19542",1631,"IMPDv1","IMPD_19542",NA,75,75,"cm",NA,"Radiocarbon",NA,1670,50,1577,NA,"CAMS 66740",TRUE,NA," Date is in uncalibrated radiocarbon years.","Upper Capsule Lake_SIEVED","counted","125-NaN",NA,NA,"",1670,1620,1720,1670,75,NA," Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-37.3,12082.1,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1631",8,"charcoal | >125um num",8,8.5,9,1,117.95,108.2,127.7,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",0,NA,NA,"quant_raw",2,"volume","cm^3","IMPDv1","IMPD_19542","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Upper Capsule Lake",68.6286,-149.413528,800,"north",NA,NA,"sedlac",1631,0,NA,"Chipman, Melissa L.; Hudspith, Vicky; Higuera, Philip E.; Duffy, Paul A.; Kelly, Ryan, Oswald, Wyatt W.; Hu, Feng Sheng. Upper Capsule Lake. NOAA/WDS Paleoclimatology IMPD study 19542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19542",NA,NA,NA,NA,"noaa_study_id=19542; original pub in IMPD datafile header","IMPDv1:IMPD_19542",1631,"Chipman, Melissa L.",1,"Chipman",NA,"Melissa L.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19542",1631,"IMPDv1","IMPD_19542",NA,75,75,"cm",NA,"Radiocarbon",NA,1670,50,1577,NA,"CAMS 66740",TRUE,NA," Date is in uncalibrated radiocarbon years.","Upper Capsule Lake_SIEVED","counted","125-NaN",NA,NA,"",1670,1620,1720,1670,75,NA," Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-37.3,12082.1,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1631",9,"charcoal | >125um num",9,9.5,10,1,137.45,127.7,147.2,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",0,NA,NA,"quant_raw",0.5,"volume","cm^3","IMPDv1","IMPD_19542","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Upper Capsule Lake",68.6286,-149.413528,800,"north",NA,NA,"sedlac",1631,0,NA,"Chipman, Melissa L.; Hudspith, Vicky; Higuera, Philip E.; Duffy, Paul A.; Kelly, Ryan, Oswald, Wyatt W.; Hu, Feng Sheng. Upper Capsule Lake. NOAA/WDS Paleoclimatology IMPD study 19542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19542",NA,NA,NA,NA,"noaa_study_id=19542; original pub in IMPD datafile header","IMPDv1:IMPD_19542",1631,"Chipman, Melissa L.",1,"Chipman",NA,"Melissa L.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19542",1631,"IMPDv1","IMPD_19542",NA,75,75,"cm",NA,"Radiocarbon",NA,1670,50,1577,NA,"CAMS 66740",TRUE,NA," Date is in uncalibrated radiocarbon years.","Upper Capsule Lake_SIEVED","counted","125-NaN",NA,NA,"",1670,1620,1720,1670,75,NA," Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-37.3,12082.1,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
