"cluster_id_entity","usample","channel","depth_top_cm","depth_mid_cm","depth_bot_cm","thick_cm","age_mid_cal_yr_bp","age_top_cal_yr_bp","age_bot_cal_yr_bp","age_source","NAME","ELEMENT","size_min_um","size_max_um","size_min_open","size_max_open","UNITS","CONTEXT","context_source","TAPHONOMY","GROUP","value","value_orig","value_conversion","value_source_column","sample_quantity_value","sample_quantity_ELEMENT","sample_quantity_UNITS","data_source","data_entity","original_fire_proxy","original_meas_type","original_meas_detail","original_meas_method","original_proxy_class","original_quant_units","original_quant_units_raw","parsed_size_token","parsed_unit_token","depth_source","depth_repair_method","n_db_contrib","db_contrib","vocab_flags","entity_name","lat_dd_north","lon_dd_east","elev_m","hemisphere","country_entity","location_desc","depo_context","cluster_id","pubtypeid","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url_pub","city","state","country","originallanguage","notes_pub","pub_source","cluster_id_contact","contactname","contactstatusid","familyname","leadinginitials","givennames","suffix","title","phone","fax","email","url","address","notes","contact_source","cluster_id_geo","db_geo","source_entity","date_id","depth_cm_geo","depth_orig_geo","depth_unit_geo","thick_cm_geo","date_type","material","age_14C","error","cal_age_geo","cal_curve","lab_number","included","exclude_reason","notes_geo","datasetname","controlled_units","controlled_element","X","X.1","X.2","age_geo","chroncontrol_limityounger","chroncontrol_limitolder","chroncontrol_age","chroncontrol_depth","chroncontrol_thickness","chroncontrol_comments","chronology_notes_full","controlled_dep","neotoma_geochrontype","neotoma_chroncontroltypes","ageboundyounger","ageboundolder","agetype","datasettype","datasetnotes_full","samplenotes_full"
"1648",0,"charcoal | num",NA,0,NA,NA,-53.5,-63,-44,"IMPDv1","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",7,NA,NA,"quant_raw",5,"volume","cm^3","IMPDv1","IMPD_17174","charcoal","count","char","wet_sieve","particle","num","count","no_size","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Kirkpatrick",-45.02706,168.57374,570,"south",NA,NA,"sedlac",1648,0,NA,"McWethy,David,B.;Wilmshurst,Janet,M.;Whitlock,C.;Wood,Jamie,R.;McGlone,Matt,S.;. Lake Kirkpatrick. NOAA/WDS Paleoclimatology IMPD study 17174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/17174",NA,NA,NA,NA,"noaa_study_id=17174; original pub in IMPD datafile header","IMPDv1:IMPD_17174",1648,"McWethy,David,B.",1,"McWethy","","David,B.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_17174",1648,"IMPDv1","IMPD_17174",NA,99,99,"cm",1,"Radiocarbon","AMS",575,15,NA,NA,"KCCAMS-102187",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Kirkpatrick_SIEVED","counted","NaN-NaN",NA,NA,"",575,560,590,575,99,1,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53.5,1482.5,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1648",1,"charcoal | num",NA,1,NA,NA,-47.5,-57,-38,"IMPDv1","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",4,NA,NA,"quant_raw",5,"volume","cm^3","IMPDv1","IMPD_17174","charcoal","count","char","wet_sieve","particle","num","count","no_size","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Kirkpatrick",-45.02706,168.57374,570,"south",NA,NA,"sedlac",1648,0,NA,"McWethy,David,B.;Wilmshurst,Janet,M.;Whitlock,C.;Wood,Jamie,R.;McGlone,Matt,S.;. Lake Kirkpatrick. NOAA/WDS Paleoclimatology IMPD study 17174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/17174",NA,NA,NA,NA,"noaa_study_id=17174; original pub in IMPD datafile header","IMPDv1:IMPD_17174",1648,"McWethy,David,B.",1,"McWethy","","David,B.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_17174",1648,"IMPDv1","IMPD_17174",NA,99,99,"cm",1,"Radiocarbon","AMS",575,15,NA,NA,"KCCAMS-102187",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Kirkpatrick_SIEVED","counted","NaN-NaN",NA,NA,"",575,560,590,575,99,1,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53.5,1482.5,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1648",2,"charcoal | num",NA,2,NA,NA,-41,-50,-32,"IMPDv1","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",1,NA,NA,"quant_raw",5,"volume","cm^3","IMPDv1","IMPD_17174","charcoal","count","char","wet_sieve","particle","num","count","no_size","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Kirkpatrick",-45.02706,168.57374,570,"south",NA,NA,"sedlac",1648,0,NA,"McWethy,David,B.;Wilmshurst,Janet,M.;Whitlock,C.;Wood,Jamie,R.;McGlone,Matt,S.;. Lake Kirkpatrick. NOAA/WDS Paleoclimatology IMPD study 17174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/17174",NA,NA,NA,NA,"noaa_study_id=17174; original pub in IMPD datafile header","IMPDv1:IMPD_17174",1648,"McWethy,David,B.",1,"McWethy","","David,B.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_17174",1648,"IMPDv1","IMPD_17174",NA,99,99,"cm",1,"Radiocarbon","AMS",575,15,NA,NA,"KCCAMS-102187",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Kirkpatrick_SIEVED","counted","NaN-NaN",NA,NA,"",575,560,590,575,99,1,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53.5,1482.5,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1648",3,"charcoal | num",NA,3,NA,NA,-35,-44,-26,"IMPDv1","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",2,NA,NA,"quant_raw",5,"volume","cm^3","IMPDv1","IMPD_17174","charcoal","count","char","wet_sieve","particle","num","count","no_size","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Kirkpatrick",-45.02706,168.57374,570,"south",NA,NA,"sedlac",1648,0,NA,"McWethy,David,B.;Wilmshurst,Janet,M.;Whitlock,C.;Wood,Jamie,R.;McGlone,Matt,S.;. Lake Kirkpatrick. NOAA/WDS Paleoclimatology IMPD study 17174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/17174",NA,NA,NA,NA,"noaa_study_id=17174; original pub in IMPD datafile header","IMPDv1:IMPD_17174",1648,"McWethy,David,B.",1,"McWethy","","David,B.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_17174",1648,"IMPDv1","IMPD_17174",NA,99,99,"cm",1,"Radiocarbon","AMS",575,15,NA,NA,"KCCAMS-102187",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Kirkpatrick_SIEVED","counted","NaN-NaN",NA,NA,"",575,560,590,575,99,1,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53.5,1482.5,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1648",4,"charcoal | num",NA,4,NA,NA,-29,-38,-20,"IMPDv1","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",5,NA,NA,"quant_raw",5,"volume","cm^3","IMPDv1","IMPD_17174","charcoal","count","char","wet_sieve","particle","num","count","no_size","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Kirkpatrick",-45.02706,168.57374,570,"south",NA,NA,"sedlac",1648,0,NA,"McWethy,David,B.;Wilmshurst,Janet,M.;Whitlock,C.;Wood,Jamie,R.;McGlone,Matt,S.;. Lake Kirkpatrick. NOAA/WDS Paleoclimatology IMPD study 17174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/17174",NA,NA,NA,NA,"noaa_study_id=17174; original pub in IMPD datafile header","IMPDv1:IMPD_17174",1648,"McWethy,David,B.",1,"McWethy","","David,B.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_17174",1648,"IMPDv1","IMPD_17174",NA,99,99,"cm",1,"Radiocarbon","AMS",575,15,NA,NA,"KCCAMS-102187",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Kirkpatrick_SIEVED","counted","NaN-NaN",NA,NA,"",575,560,590,575,99,1,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53.5,1482.5,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1648",5,"charcoal | num",NA,5,NA,NA,-23,-32,-14,"IMPDv1","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",4,NA,NA,"quant_raw",5,"volume","cm^3","IMPDv1","IMPD_17174","charcoal","count","char","wet_sieve","particle","num","count","no_size","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Kirkpatrick",-45.02706,168.57374,570,"south",NA,NA,"sedlac",1648,0,NA,"McWethy,David,B.;Wilmshurst,Janet,M.;Whitlock,C.;Wood,Jamie,R.;McGlone,Matt,S.;. Lake Kirkpatrick. NOAA/WDS Paleoclimatology IMPD study 17174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/17174",NA,NA,NA,NA,"noaa_study_id=17174; original pub in IMPD datafile header","IMPDv1:IMPD_17174",1648,"McWethy,David,B.",1,"McWethy","","David,B.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_17174",1648,"IMPDv1","IMPD_17174",NA,99,99,"cm",1,"Radiocarbon","AMS",575,15,NA,NA,"KCCAMS-102187",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Kirkpatrick_SIEVED","counted","NaN-NaN",NA,NA,"",575,560,590,575,99,1,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53.5,1482.5,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1648",6,"charcoal | num",NA,6,NA,NA,-17,-26,-8,"IMPDv1","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",16,NA,NA,"quant_raw",5,"volume","cm^3","IMPDv1","IMPD_17174","charcoal","count","char","wet_sieve","particle","num","count","no_size","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Kirkpatrick",-45.02706,168.57374,570,"south",NA,NA,"sedlac",1648,0,NA,"McWethy,David,B.;Wilmshurst,Janet,M.;Whitlock,C.;Wood,Jamie,R.;McGlone,Matt,S.;. Lake Kirkpatrick. NOAA/WDS Paleoclimatology IMPD study 17174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/17174",NA,NA,NA,NA,"noaa_study_id=17174; original pub in IMPD datafile header","IMPDv1:IMPD_17174",1648,"McWethy,David,B.",1,"McWethy","","David,B.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_17174",1648,"IMPDv1","IMPD_17174",NA,99,99,"cm",1,"Radiocarbon","AMS",575,15,NA,NA,"KCCAMS-102187",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Kirkpatrick_SIEVED","counted","NaN-NaN",NA,NA,"",575,560,590,575,99,1,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53.5,1482.5,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1648",7,"charcoal | num",NA,7,NA,NA,-11,-20,-2,"IMPDv1","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",30,NA,NA,"quant_raw",5,"volume","cm^3","IMPDv1","IMPD_17174","charcoal","count","char","wet_sieve","particle","num","count","no_size","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Kirkpatrick",-45.02706,168.57374,570,"south",NA,NA,"sedlac",1648,0,NA,"McWethy,David,B.;Wilmshurst,Janet,M.;Whitlock,C.;Wood,Jamie,R.;McGlone,Matt,S.;. Lake Kirkpatrick. NOAA/WDS Paleoclimatology IMPD study 17174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/17174",NA,NA,NA,NA,"noaa_study_id=17174; original pub in IMPD datafile header","IMPDv1:IMPD_17174",1648,"McWethy,David,B.",1,"McWethy","","David,B.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_17174",1648,"IMPDv1","IMPD_17174",NA,99,99,"cm",1,"Radiocarbon","AMS",575,15,NA,NA,"KCCAMS-102187",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Kirkpatrick_SIEVED","counted","NaN-NaN",NA,NA,"",575,560,590,575,99,1,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53.5,1482.5,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1648",8,"charcoal | num",NA,8,NA,NA,-5,-14,4,"IMPDv1","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",21,NA,NA,"quant_raw",5,"volume","cm^3","IMPDv1","IMPD_17174","charcoal","count","char","wet_sieve","particle","num","count","no_size","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Kirkpatrick",-45.02706,168.57374,570,"south",NA,NA,"sedlac",1648,0,NA,"McWethy,David,B.;Wilmshurst,Janet,M.;Whitlock,C.;Wood,Jamie,R.;McGlone,Matt,S.;. Lake Kirkpatrick. NOAA/WDS Paleoclimatology IMPD study 17174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/17174",NA,NA,NA,NA,"noaa_study_id=17174; original pub in IMPD datafile header","IMPDv1:IMPD_17174",1648,"McWethy,David,B.",1,"McWethy","","David,B.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_17174",1648,"IMPDv1","IMPD_17174",NA,99,99,"cm",1,"Radiocarbon","AMS",575,15,NA,NA,"KCCAMS-102187",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Kirkpatrick_SIEVED","counted","NaN-NaN",NA,NA,"",575,560,590,575,99,1,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53.5,1482.5,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1648",9,"charcoal | num",NA,9,NA,NA,1,-8,10,"IMPDv1","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",9,NA,NA,"quant_raw",5,"volume","cm^3","IMPDv1","IMPD_17174","charcoal","count","char","wet_sieve","particle","num","count","no_size","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Kirkpatrick",-45.02706,168.57374,570,"south",NA,NA,"sedlac",1648,0,NA,"McWethy,David,B.;Wilmshurst,Janet,M.;Whitlock,C.;Wood,Jamie,R.;McGlone,Matt,S.;. Lake Kirkpatrick. NOAA/WDS Paleoclimatology IMPD study 17174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/17174",NA,NA,NA,NA,"noaa_study_id=17174; original pub in IMPD datafile header","IMPDv1:IMPD_17174",1648,"McWethy,David,B.",1,"McWethy","","David,B.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_17174",1648,"IMPDv1","IMPD_17174",NA,99,99,"cm",1,"Radiocarbon","AMS",575,15,NA,NA,"KCCAMS-102187",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Kirkpatrick_SIEVED","counted","NaN-NaN",NA,NA,"",575,560,590,575,99,1,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53.5,1482.5,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
