"cluster_id_entity","usample","channel","depth_top_cm","depth_mid_cm","depth_bot_cm","thick_cm","age_mid_cal_yr_bp","age_top_cal_yr_bp","age_bot_cal_yr_bp","age_source","NAME","ELEMENT","size_min_um","size_max_um","size_min_open","size_max_open","UNITS","CONTEXT","context_source","TAPHONOMY","GROUP","value","value_orig","value_conversion","value_source_column","sample_quantity_value","sample_quantity_ELEMENT","sample_quantity_UNITS","data_source","data_entity","original_fire_proxy","original_meas_type","original_meas_detail","original_meas_method","original_proxy_class","original_quant_units","original_quant_units_raw","parsed_size_token","parsed_unit_token","depth_source","depth_repair_method","n_db_contrib","db_contrib","vocab_flags","entity_name","lat_dd_north","lon_dd_east","elev_m","hemisphere","country_entity","location_desc","depo_context","cluster_id","pubtypeid","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url_pub","city","state","country","originallanguage","notes_pub","pub_source","cluster_id_contact","contactname","contactstatusid","familyname","leadinginitials","givennames","suffix","title","phone","fax","email","url","address","notes","contact_source","cluster_id_geo","db_geo","source_entity","date_id","depth_cm_geo","depth_orig_geo","depth_unit_geo","thick_cm_geo","date_type","material","age_14C","error","cal_age_geo","cal_curve","lab_number","included","exclude_reason","notes_geo","datasetname","controlled_units","controlled_element","X","X.1","X.2","age_geo","chroncontrol_limityounger","chroncontrol_limitolder","chroncontrol_age","chroncontrol_depth","chroncontrol_thickness","chroncontrol_comments","chronology_notes_full","controlled_dep","neotoma_geochrontype","neotoma_chroncontroltypes","ageboundyounger","ageboundolder","agetype","datasettype","datasetnotes_full","samplenotes_full"
"1659",0,"charcoal | >125um num",NA,2,NA,NA,-43.9,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",16,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_21051","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Camp Lake (Paleon)",45.1593,-94.0916,NA,"north",NA,NA,"sedlac",1659,0,NA,"Marlon, Jennifer; Umbanhowar, Charles. Camp Lake (Paleon). NOAA/WDS Paleoclimatology IMPD study 21051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/21051",NA,NA,NA,NA,"noaa_study_id=21051; original pub in IMPD datafile header","IMPDv1:IMPD_21051",1659,"Marlon, Jennifer",1,"Marlon",NA,"Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_21051",1659,"IMPDv1","IMPD_21051",NA,2,2,"cm",NA,"Top of core",NA,-43,0,NA,NA,NA,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Camp Lake (Paleon)_SIEVED","counted","125-NaN",NA,NA,"",-43,-43,-43,-43,2,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","","Core top",-43.9,1420.8,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1659",1,"charcoal | >125um num",NA,6,NA,NA,-20.2,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",31,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_21051","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Camp Lake (Paleon)",45.1593,-94.0916,NA,"north",NA,NA,"sedlac",1659,0,NA,"Marlon, Jennifer; Umbanhowar, Charles. Camp Lake (Paleon). NOAA/WDS Paleoclimatology IMPD study 21051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/21051",NA,NA,NA,NA,"noaa_study_id=21051; original pub in IMPD datafile header","IMPDv1:IMPD_21051",1659,"Marlon, Jennifer",1,"Marlon",NA,"Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_21051",1659,"IMPDv1","IMPD_21051",NA,2,2,"cm",NA,"Top of core",NA,-43,0,NA,NA,NA,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Camp Lake (Paleon)_SIEVED","counted","125-NaN",NA,NA,"",-43,-43,-43,-43,2,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","","Core top",-43.9,1420.8,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1659",2,"charcoal | >125um num",NA,10,NA,NA,-3.9,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",57,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_21051","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Camp Lake (Paleon)",45.1593,-94.0916,NA,"north",NA,NA,"sedlac",1659,0,NA,"Marlon, Jennifer; Umbanhowar, Charles. Camp Lake (Paleon). NOAA/WDS Paleoclimatology IMPD study 21051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/21051",NA,NA,NA,NA,"noaa_study_id=21051; original pub in IMPD datafile header","IMPDv1:IMPD_21051",1659,"Marlon, Jennifer",1,"Marlon",NA,"Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_21051",1659,"IMPDv1","IMPD_21051",NA,2,2,"cm",NA,"Top of core",NA,-43,0,NA,NA,NA,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Camp Lake (Paleon)_SIEVED","counted","125-NaN",NA,NA,"",-43,-43,-43,-43,2,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","","Core top",-43.9,1420.8,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1659",3,"charcoal | >125um num",NA,14,NA,NA,9.9,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",56,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_21051","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Camp Lake (Paleon)",45.1593,-94.0916,NA,"north",NA,NA,"sedlac",1659,0,NA,"Marlon, Jennifer; Umbanhowar, Charles. Camp Lake (Paleon). NOAA/WDS Paleoclimatology IMPD study 21051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/21051",NA,NA,NA,NA,"noaa_study_id=21051; original pub in IMPD datafile header","IMPDv1:IMPD_21051",1659,"Marlon, Jennifer",1,"Marlon",NA,"Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_21051",1659,"IMPDv1","IMPD_21051",NA,2,2,"cm",NA,"Top of core",NA,-43,0,NA,NA,NA,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Camp Lake (Paleon)_SIEVED","counted","125-NaN",NA,NA,"",-43,-43,-43,-43,2,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","","Core top",-43.9,1420.8,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1659",4,"charcoal | >125um num",NA,18,NA,NA,24,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",46,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_21051","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Camp Lake (Paleon)",45.1593,-94.0916,NA,"north",NA,NA,"sedlac",1659,0,NA,"Marlon, Jennifer; Umbanhowar, Charles. Camp Lake (Paleon). NOAA/WDS Paleoclimatology IMPD study 21051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/21051",NA,NA,NA,NA,"noaa_study_id=21051; original pub in IMPD datafile header","IMPDv1:IMPD_21051",1659,"Marlon, Jennifer",1,"Marlon",NA,"Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_21051",1659,"IMPDv1","IMPD_21051",NA,2,2,"cm",NA,"Top of core",NA,-43,0,NA,NA,NA,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Camp Lake (Paleon)_SIEVED","counted","125-NaN",NA,NA,"",-43,-43,-43,-43,2,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","","Core top",-43.9,1420.8,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1659",5,"charcoal | >125um num",NA,22,NA,NA,38.7,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",81,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_21051","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Camp Lake (Paleon)",45.1593,-94.0916,NA,"north",NA,NA,"sedlac",1659,0,NA,"Marlon, Jennifer; Umbanhowar, Charles. Camp Lake (Paleon). NOAA/WDS Paleoclimatology IMPD study 21051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/21051",NA,NA,NA,NA,"noaa_study_id=21051; original pub in IMPD datafile header","IMPDv1:IMPD_21051",1659,"Marlon, Jennifer",1,"Marlon",NA,"Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_21051",1659,"IMPDv1","IMPD_21051",NA,2,2,"cm",NA,"Top of core",NA,-43,0,NA,NA,NA,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Camp Lake (Paleon)_SIEVED","counted","125-NaN",NA,NA,"",-43,-43,-43,-43,2,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","","Core top",-43.9,1420.8,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1659",6,"charcoal | >125um num",NA,26,NA,NA,50.3,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",114,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_21051","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Camp Lake (Paleon)",45.1593,-94.0916,NA,"north",NA,NA,"sedlac",1659,0,NA,"Marlon, Jennifer; Umbanhowar, Charles. Camp Lake (Paleon). NOAA/WDS Paleoclimatology IMPD study 21051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/21051",NA,NA,NA,NA,"noaa_study_id=21051; original pub in IMPD datafile header","IMPDv1:IMPD_21051",1659,"Marlon, Jennifer",1,"Marlon",NA,"Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_21051",1659,"IMPDv1","IMPD_21051",NA,2,2,"cm",NA,"Top of core",NA,-43,0,NA,NA,NA,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Camp Lake (Paleon)_SIEVED","counted","125-NaN",NA,NA,"",-43,-43,-43,-43,2,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","","Core top",-43.9,1420.8,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1659",7,"charcoal | >125um num",NA,30,NA,NA,72.8,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",134,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_21051","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Camp Lake (Paleon)",45.1593,-94.0916,NA,"north",NA,NA,"sedlac",1659,0,NA,"Marlon, Jennifer; Umbanhowar, Charles. Camp Lake (Paleon). NOAA/WDS Paleoclimatology IMPD study 21051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/21051",NA,NA,NA,NA,"noaa_study_id=21051; original pub in IMPD datafile header","IMPDv1:IMPD_21051",1659,"Marlon, Jennifer",1,"Marlon",NA,"Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_21051",1659,"IMPDv1","IMPD_21051",NA,2,2,"cm",NA,"Top of core",NA,-43,0,NA,NA,NA,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Camp Lake (Paleon)_SIEVED","counted","125-NaN",NA,NA,"",-43,-43,-43,-43,2,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","","Core top",-43.9,1420.8,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1659",8,"charcoal | >125um num",NA,34,NA,NA,93,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",148,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_21051","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Camp Lake (Paleon)",45.1593,-94.0916,NA,"north",NA,NA,"sedlac",1659,0,NA,"Marlon, Jennifer; Umbanhowar, Charles. Camp Lake (Paleon). NOAA/WDS Paleoclimatology IMPD study 21051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/21051",NA,NA,NA,NA,"noaa_study_id=21051; original pub in IMPD datafile header","IMPDv1:IMPD_21051",1659,"Marlon, Jennifer",1,"Marlon",NA,"Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_21051",1659,"IMPDv1","IMPD_21051",NA,2,2,"cm",NA,"Top of core",NA,-43,0,NA,NA,NA,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Camp Lake (Paleon)_SIEVED","counted","125-NaN",NA,NA,"",-43,-43,-43,-43,2,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","","Core top",-43.9,1420.8,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1659",9,"charcoal | >125um num",NA,38,NA,NA,106,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",145,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_21051","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Camp Lake (Paleon)",45.1593,-94.0916,NA,"north",NA,NA,"sedlac",1659,0,NA,"Marlon, Jennifer; Umbanhowar, Charles. Camp Lake (Paleon). NOAA/WDS Paleoclimatology IMPD study 21051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/21051",NA,NA,NA,NA,"noaa_study_id=21051; original pub in IMPD datafile header","IMPDv1:IMPD_21051",1659,"Marlon, Jennifer",1,"Marlon",NA,"Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_21051",1659,"IMPDv1","IMPD_21051",NA,2,2,"cm",NA,"Top of core",NA,-43,0,NA,NA,NA,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Camp Lake (Paleon)_SIEVED","counted","125-NaN",NA,NA,"",-43,-43,-43,-43,2,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","","Core top",-43.9,1420.8,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
