"cluster_id_entity","usample","channel","depth_top_cm","depth_mid_cm","depth_bot_cm","thick_cm","age_mid_cal_yr_bp","age_top_cal_yr_bp","age_bot_cal_yr_bp","age_source","NAME","ELEMENT","size_min_um","size_max_um","size_min_open","size_max_open","UNITS","CONTEXT","context_source","TAPHONOMY","GROUP","value","value_orig","value_conversion","value_source_column","sample_quantity_value","sample_quantity_ELEMENT","sample_quantity_UNITS","data_source","data_entity","original_fire_proxy","original_meas_type","original_meas_detail","original_meas_method","original_proxy_class","original_quant_units","original_quant_units_raw","parsed_size_token","parsed_unit_token","depth_source","depth_repair_method","n_db_contrib","db_contrib","vocab_flags","entity_name","lat_dd_north","lon_dd_east","elev_m","hemisphere","country_entity","location_desc","depo_context","cluster_id","pubtypeid","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url_pub","city","state","country","originallanguage","notes_pub","pub_source","cluster_id_contact","contactname","contactstatusid","familyname","leadinginitials","givennames","suffix","title","phone","fax","email","url","address","notes","contact_source","cluster_id_geo","db_geo","source_entity","date_id","depth_cm_geo","depth_orig_geo","depth_unit_geo","thick_cm_geo","date_type","material","age_14C","error","cal_age_geo","cal_curve","lab_number","included","exclude_reason","notes_geo","datasetname","controlled_units","controlled_element","X","X.1","X.2","age_geo","chroncontrol_limityounger","chroncontrol_limitolder","chroncontrol_age","chroncontrol_depth","chroncontrol_thickness","chroncontrol_comments","chronology_notes_full","controlled_dep","neotoma_geochrontype","neotoma_chroncontroltypes","ageboundyounger","ageboundolder","agetype","datasettype","datasetnotes_full","samplenotes_full"
"848",0,"char_pres_abs | pres_abs",0,0.5,1,1,-44,NA,NA,"RPDv1b","(flag: charcoal presence/absence)","(additional options)",NA,NA,"False","False","(additional options)","Macroscopic charcoal (sieved)","direct",NA,"CHAR",0,NA,NA,"quant_other",1,"volume","cm^3","RPDv1b",1715,"char_pres_abs","pres_abs","unspec","wet_sieve","other","pres_abs",NA,"no_size","pres_abs","RPDv1b","measured",1,"RPDv1b","(flag: charcoal presence/absence)","Lake Kharinei core_macro",67.37,62.75,108,"north",NA,NA,"sedlac",848,1,2011,"Salonen, J.S., Seppä, H., Väliranta, M., Jones, V.J., Self, A., Heikkilä, M., Kultti, S., Yang, H., 2011. The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia. Quaternary Research 75, 501–511.","The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia","Quaternary Research",75,NA,"501-511",NA,"10.1016/j.yqres.2011.01.007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714|RPDv1b:1715",848,"Salonen, J.S.",1,"Salonen","J.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714",848,"RPDv1b",1714,13820,20.5,0.205,"m",0.01,"Radiocarbon date","bulk sediment",2663,37,NA,NA,"SUERC-21513",FALSE,"inconsistent with other dates","-888888 Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because inconsistent with other dates","Lake Kharinei core_macro_SIEVED",NA,NA,NA,NA,NA,2663,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-44,11503,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"848",0,"charcoal | >15um num",0,0.5,1,1,-44,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",15,NA,"False","True","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",12,NA,NA,"quant_raw",NA,"","","RPDv1b",1714,"charcoal","count","unspec","pollen_slide","particle",">15um num",NA,">15um","num","RPDv1b","measured",1,"RPDv1b","","Lake Kharinei core_macro",67.37,62.75,108,"north",NA,NA,"sedlac",848,1,2011,"Salonen, J.S., Seppä, H., Väliranta, M., Jones, V.J., Self, A., Heikkilä, M., Kultti, S., Yang, H., 2011. The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia. Quaternary Research 75, 501–511.","The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia","Quaternary Research",75,NA,"501-511",NA,"10.1016/j.yqres.2011.01.007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714|RPDv1b:1715",848,"Salonen, J.S.",1,"Salonen","J.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714",848,"RPDv1b",1714,13820,20.5,0.205,"m",0.01,"Radiocarbon date","bulk sediment",2663,37,NA,NA,"SUERC-21513",FALSE,"inconsistent with other dates","-888888 Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because inconsistent with other dates","Lake Kharinei core_macro_POLLENSLIDE","counted","15-NaN",NA,NA,"",2663,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-44,11503,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"848",1,"char_pres_abs | pres_abs",2,2.5,3,1,33,NA,NA,"RPDv1b","(flag: charcoal presence/absence)","(additional options)",NA,NA,"False","False","(additional options)","Macroscopic charcoal (sieved)","direct",NA,"CHAR",0,NA,NA,"quant_other",1,"volume","cm^3","RPDv1b",1715,"char_pres_abs","pres_abs","unspec","wet_sieve","other","pres_abs",NA,"no_size","pres_abs","RPDv1b","measured",1,"RPDv1b","(flag: charcoal presence/absence)","Lake Kharinei core_macro",67.37,62.75,108,"north",NA,NA,"sedlac",848,1,2011,"Salonen, J.S., Seppä, H., Väliranta, M., Jones, V.J., Self, A., Heikkilä, M., Kultti, S., Yang, H., 2011. The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia. Quaternary Research 75, 501–511.","The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia","Quaternary Research",75,NA,"501-511",NA,"10.1016/j.yqres.2011.01.007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714|RPDv1b:1715",848,"Salonen, J.S.",1,"Salonen","J.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714",848,"RPDv1b",1714,13820,20.5,0.205,"m",0.01,"Radiocarbon date","bulk sediment",2663,37,NA,NA,"SUERC-21513",FALSE,"inconsistent with other dates","-888888 Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because inconsistent with other dates","Lake Kharinei core_macro_SIEVED",NA,NA,NA,NA,NA,2663,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-44,11503,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"848",1,"charcoal | >15um num",2,2.5,3,1,33,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",15,NA,"False","True","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",28,NA,NA,"quant_raw",NA,"","","RPDv1b",1714,"charcoal","count","unspec","pollen_slide","particle",">15um num",NA,">15um","num","RPDv1b","measured",1,"RPDv1b","","Lake Kharinei core_macro",67.37,62.75,108,"north",NA,NA,"sedlac",848,1,2011,"Salonen, J.S., Seppä, H., Väliranta, M., Jones, V.J., Self, A., Heikkilä, M., Kultti, S., Yang, H., 2011. The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia. Quaternary Research 75, 501–511.","The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia","Quaternary Research",75,NA,"501-511",NA,"10.1016/j.yqres.2011.01.007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714|RPDv1b:1715",848,"Salonen, J.S.",1,"Salonen","J.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714",848,"RPDv1b",1714,13820,20.5,0.205,"m",0.01,"Radiocarbon date","bulk sediment",2663,37,NA,NA,"SUERC-21513",FALSE,"inconsistent with other dates","-888888 Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because inconsistent with other dates","Lake Kharinei core_macro_POLLENSLIDE","counted","15-NaN",NA,NA,"",2663,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-44,11503,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"848",2,"char_pres_abs | pres_abs",4,4.5,5,1,112,NA,NA,"RPDv1b","(flag: charcoal presence/absence)","(additional options)",NA,NA,"False","False","(additional options)","Macroscopic charcoal (sieved)","direct",NA,"CHAR",0,NA,NA,"quant_other",1,"volume","cm^3","RPDv1b",1715,"char_pres_abs","pres_abs","unspec","wet_sieve","other","pres_abs",NA,"no_size","pres_abs","RPDv1b","measured",1,"RPDv1b","(flag: charcoal presence/absence)","Lake Kharinei core_macro",67.37,62.75,108,"north",NA,NA,"sedlac",848,1,2011,"Salonen, J.S., Seppä, H., Väliranta, M., Jones, V.J., Self, A., Heikkilä, M., Kultti, S., Yang, H., 2011. The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia. Quaternary Research 75, 501–511.","The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia","Quaternary Research",75,NA,"501-511",NA,"10.1016/j.yqres.2011.01.007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714|RPDv1b:1715",848,"Salonen, J.S.",1,"Salonen","J.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714",848,"RPDv1b",1714,13821,30.5,0.305,"m",0.01,"Radiocarbon date","bulk sediment",2256,37,NA,NA,"SUERC-21516",FALSE,"inconsistent with other dates","-888888 Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because inconsistent with other dates","Lake Kharinei core_macro_SIEVED",NA,NA,NA,NA,NA,2256,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-44,11503,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"848",2,"charcoal | >15um num",4,4.5,5,1,112,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",15,NA,"False","True","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",19,NA,NA,"quant_raw",NA,"","","RPDv1b",1714,"charcoal","count","unspec","pollen_slide","particle",">15um num",NA,">15um","num","RPDv1b","measured",1,"RPDv1b","","Lake Kharinei core_macro",67.37,62.75,108,"north",NA,NA,"sedlac",848,1,2011,"Salonen, J.S., Seppä, H., Väliranta, M., Jones, V.J., Self, A., Heikkilä, M., Kultti, S., Yang, H., 2011. The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia. Quaternary Research 75, 501–511.","The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia","Quaternary Research",75,NA,"501-511",NA,"10.1016/j.yqres.2011.01.007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714|RPDv1b:1715",848,"Salonen, J.S.",1,"Salonen","J.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714",848,"RPDv1b",1714,13821,30.5,0.305,"m",0.01,"Radiocarbon date","bulk sediment",2256,37,NA,NA,"SUERC-21516",FALSE,"inconsistent with other dates","-888888 Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because inconsistent with other dates","Lake Kharinei core_macro_POLLENSLIDE","counted","15-NaN",NA,NA,"",2256,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-44,11503,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"848",3,"char_pres_abs | pres_abs",6,6.5,7,1,191,NA,NA,"RPDv1b","(flag: charcoal presence/absence)","(additional options)",NA,NA,"False","False","(additional options)","Macroscopic charcoal (sieved)","direct",NA,"CHAR",0,NA,NA,"quant_other",1,"volume","cm^3","RPDv1b",1715,"char_pres_abs","pres_abs","unspec","wet_sieve","other","pres_abs",NA,"no_size","pres_abs","RPDv1b","measured",1,"RPDv1b","(flag: charcoal presence/absence)","Lake Kharinei core_macro",67.37,62.75,108,"north",NA,NA,"sedlac",848,1,2011,"Salonen, J.S., Seppä, H., Väliranta, M., Jones, V.J., Self, A., Heikkilä, M., Kultti, S., Yang, H., 2011. The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia. Quaternary Research 75, 501–511.","The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia","Quaternary Research",75,NA,"501-511",NA,"10.1016/j.yqres.2011.01.007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714|RPDv1b:1715",848,"Salonen, J.S.",1,"Salonen","J.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714",848,"RPDv1b",1714,13821,30.5,0.305,"m",0.01,"Radiocarbon date","bulk sediment",2256,37,NA,NA,"SUERC-21516",FALSE,"inconsistent with other dates","-888888 Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because inconsistent with other dates","Lake Kharinei core_macro_SIEVED",NA,NA,NA,NA,NA,2256,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-44,11503,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"848",3,"charcoal | >15um num",6,6.5,7,1,191,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",15,NA,"False","True","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",47,NA,NA,"quant_raw",NA,"","","RPDv1b",1714,"charcoal","count","unspec","pollen_slide","particle",">15um num",NA,">15um","num","RPDv1b","measured",1,"RPDv1b","","Lake Kharinei core_macro",67.37,62.75,108,"north",NA,NA,"sedlac",848,1,2011,"Salonen, J.S., Seppä, H., Väliranta, M., Jones, V.J., Self, A., Heikkilä, M., Kultti, S., Yang, H., 2011. The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia. Quaternary Research 75, 501–511.","The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia","Quaternary Research",75,NA,"501-511",NA,"10.1016/j.yqres.2011.01.007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714|RPDv1b:1715",848,"Salonen, J.S.",1,"Salonen","J.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714",848,"RPDv1b",1714,13821,30.5,0.305,"m",0.01,"Radiocarbon date","bulk sediment",2256,37,NA,NA,"SUERC-21516",FALSE,"inconsistent with other dates","-888888 Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because inconsistent with other dates","Lake Kharinei core_macro_POLLENSLIDE","counted","15-NaN",NA,NA,"",2256,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-44,11503,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"848",4,"char_pres_abs | pres_abs",8,8.5,9,1,270,NA,NA,"RPDv1b","(flag: charcoal presence/absence)","(additional options)",NA,NA,"False","False","(additional options)","Macroscopic charcoal (sieved)","direct",NA,"CHAR",0,NA,NA,"quant_other",1,"volume","cm^3","RPDv1b",1715,"char_pres_abs","pres_abs","unspec","wet_sieve","other","pres_abs",NA,"no_size","pres_abs","RPDv1b","measured",1,"RPDv1b","(flag: charcoal presence/absence)","Lake Kharinei core_macro",67.37,62.75,108,"north",NA,NA,"sedlac",848,1,2011,"Salonen, J.S., Seppä, H., Väliranta, M., Jones, V.J., Self, A., Heikkilä, M., Kultti, S., Yang, H., 2011. The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia. Quaternary Research 75, 501–511.","The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia","Quaternary Research",75,NA,"501-511",NA,"10.1016/j.yqres.2011.01.007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714|RPDv1b:1715",848,"Salonen, J.S.",1,"Salonen","J.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714",848,"RPDv1b",1714,13822,40.5,0.405,"m",0.01,"Radiocarbon date","bulk sediment",2411,37,NA,NA,"SUERC-17505",FALSE,"inconsistent with other dates","-888888 Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because inconsistent with other dates","Lake Kharinei core_macro_SIEVED",NA,NA,NA,NA,NA,2411,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-44,11503,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"848",4,"charcoal | >15um num",8,8.5,9,1,270,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",15,NA,"False","True","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",22,NA,NA,"quant_raw",NA,"","","RPDv1b",1714,"charcoal","count","unspec","pollen_slide","particle",">15um num",NA,">15um","num","RPDv1b","measured",1,"RPDv1b","","Lake Kharinei core_macro",67.37,62.75,108,"north",NA,NA,"sedlac",848,1,2011,"Salonen, J.S., Seppä, H., Väliranta, M., Jones, V.J., Self, A., Heikkilä, M., Kultti, S., Yang, H., 2011. The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia. Quaternary Research 75, 501–511.","The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia","Quaternary Research",75,NA,"501-511",NA,"10.1016/j.yqres.2011.01.007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714|RPDv1b:1715",848,"Salonen, J.S.",1,"Salonen","J.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1714",848,"RPDv1b",1714,13822,40.5,0.405,"m",0.01,"Radiocarbon date","bulk sediment",2411,37,NA,NA,"SUERC-17505",FALSE,"inconsistent with other dates","-888888 Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because inconsistent with other dates","Lake Kharinei core_macro_POLLENSLIDE","counted","15-NaN",NA,NA,"",2411,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-44,11503,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
