"cluster_id_entity","usample","channel","depth_top_cm","depth_mid_cm","depth_bot_cm","thick_cm","age_mid_cal_yr_bp","age_top_cal_yr_bp","age_bot_cal_yr_bp","age_source","NAME","ELEMENT","size_min_um","size_max_um","size_min_open","size_max_open","UNITS","CONTEXT","context_source","TAPHONOMY","GROUP","value","value_orig","value_conversion","value_source_column","sample_quantity_value","sample_quantity_ELEMENT","sample_quantity_UNITS","data_source","data_entity","original_fire_proxy","original_meas_type","original_meas_detail","original_meas_method","original_proxy_class","original_quant_units","original_quant_units_raw","parsed_size_token","parsed_unit_token","depth_source","depth_repair_method","n_db_contrib","db_contrib","vocab_flags","entity_name","lat_dd_north","lon_dd_east","elev_m","hemisphere","country_entity","location_desc","depo_context","cluster_id","pubtypeid","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url_pub","city","state","country","originallanguage","notes_pub","pub_source","cluster_id_contact","contactname","contactstatusid","familyname","leadinginitials","givennames","suffix","title","phone","fax","email","url","address","notes","contact_source","cluster_id_geo","db_geo","source_entity","date_id","depth_cm_geo","depth_orig_geo","depth_unit_geo","thick_cm_geo","date_type","material","age_14C","error","cal_age_geo","cal_curve","lab_number","included","exclude_reason","notes_geo","datasetname","controlled_units","controlled_element","X","X.1","X.2","age_geo","chroncontrol_limityounger","chroncontrol_limitolder","chroncontrol_age","chroncontrol_depth","chroncontrol_thickness","chroncontrol_comments","chronology_notes_full","controlled_dep","neotoma_geochrontype","neotoma_chroncontroltypes","ageboundyounger","ageboundolder","agetype","datasettype","datasetnotes_full","samplenotes_full"
"1403",0,"charcoal | >100um num",0,1,2,2,-48,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",4049.11080661758,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2416,"charcoal","count","unspec","wet_sieve","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","AN core",-22.385319,-44.669802,2410,"south",NA,NA,"sedswamp",1403,1,2020,"Behling, H., Jantz, N., Safford, H.D., 2020. Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil. Review of Palaeobotany and Palynology 274, 104152.","Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil","Review of Palaeobotany and Palynology",274,NA,104152,NA,"10.1016/j.revpalbo.2019.104152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"Behling, H.",1,"Behling","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"RPDv1b",2416,27016,0,0,"m",NA,"Top of core known","-888888",NA,1,0,NA,"-888888",TRUE,NA,"NA Date is calibrated.","AN core_SIEVED","counted","100-NaN",NA,NA,"",0,-1,1,0,0,NA,"NA Date is calibrated.",". Cal curve: NA. Source DB: RPDv1b","Swamp","","Core top",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1403",1,"charcoal | >100um num",2,3,4,2,-45,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",1361,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2416,"charcoal","count","unspec","wet_sieve","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","AN core",-22.385319,-44.669802,2410,"south",NA,NA,"sedswamp",1403,1,2020,"Behling, H., Jantz, N., Safford, H.D., 2020. Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil. Review of Palaeobotany and Palynology 274, 104152.","Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil","Review of Palaeobotany and Palynology",274,NA,104152,NA,"10.1016/j.revpalbo.2019.104152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"Behling, H.",1,"Behling","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"RPDv1b",2416,27016,0,0,"m",NA,"Top of core known","-888888",NA,1,0,NA,"-888888",TRUE,NA,"NA Date is calibrated.","AN core_SIEVED","counted","100-NaN",NA,NA,"",0,-1,1,0,0,NA,"NA Date is calibrated.",". Cal curve: NA. Source DB: RPDv1b","Swamp","","Core top",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1403",2,"charcoal | >100um num",4,5,6,2,-42,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",1126,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2416,"charcoal","count","unspec","wet_sieve","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","AN core",-22.385319,-44.669802,2410,"south",NA,NA,"sedswamp",1403,1,2020,"Behling, H., Jantz, N., Safford, H.D., 2020. Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil. Review of Palaeobotany and Palynology 274, 104152.","Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil","Review of Palaeobotany and Palynology",274,NA,104152,NA,"10.1016/j.revpalbo.2019.104152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"Behling, H.",1,"Behling","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"RPDv1b",2416,27016,0,0,"m",NA,"Top of core known","-888888",NA,1,0,NA,"-888888",TRUE,NA,"NA Date is calibrated.","AN core_SIEVED","counted","100-NaN",NA,NA,"",0,-1,1,0,0,NA,"NA Date is calibrated.",". Cal curve: NA. Source DB: RPDv1b","Swamp","","Core top",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1403",3,"charcoal | >100um num",6,7,8,2,-40,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",1608,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2416,"charcoal","count","unspec","wet_sieve","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","AN core",-22.385319,-44.669802,2410,"south",NA,NA,"sedswamp",1403,1,2020,"Behling, H., Jantz, N., Safford, H.D., 2020. Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil. Review of Palaeobotany and Palynology 274, 104152.","Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil","Review of Palaeobotany and Palynology",274,NA,104152,NA,"10.1016/j.revpalbo.2019.104152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"Behling, H.",1,"Behling","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"RPDv1b",2416,27016,0,0,"m",NA,"Top of core known","-888888",NA,1,0,NA,"-888888",TRUE,NA,"NA Date is calibrated.","AN core_SIEVED","counted","100-NaN",NA,NA,"",0,-1,1,0,0,NA,"NA Date is calibrated.",". Cal curve: NA. Source DB: RPDv1b","Swamp","","Core top",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1403",4,"charcoal | >100um num",8,9,10,2,-37,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",378,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2416,"charcoal","count","unspec","wet_sieve","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","AN core",-22.385319,-44.669802,2410,"south",NA,NA,"sedswamp",1403,1,2020,"Behling, H., Jantz, N., Safford, H.D., 2020. Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil. Review of Palaeobotany and Palynology 274, 104152.","Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil","Review of Palaeobotany and Palynology",274,NA,104152,NA,"10.1016/j.revpalbo.2019.104152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"Behling, H.",1,"Behling","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"RPDv1b",2416,27016,0,0,"m",NA,"Top of core known","-888888",NA,1,0,NA,"-888888",TRUE,NA,"NA Date is calibrated.","AN core_SIEVED","counted","100-NaN",NA,NA,"",0,-1,1,0,0,NA,"NA Date is calibrated.",". Cal curve: NA. Source DB: RPDv1b","Swamp","","Core top",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1403",5,"charcoal | >100um num",10,11,12,2,-34,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",414,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2416,"charcoal","count","unspec","wet_sieve","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","AN core",-22.385319,-44.669802,2410,"south",NA,NA,"sedswamp",1403,1,2020,"Behling, H., Jantz, N., Safford, H.D., 2020. Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil. Review of Palaeobotany and Palynology 274, 104152.","Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil","Review of Palaeobotany and Palynology",274,NA,104152,NA,"10.1016/j.revpalbo.2019.104152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"Behling, H.",1,"Behling","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"RPDv1b",2416,27016,0,0,"m",NA,"Top of core known","-888888",NA,1,0,NA,"-888888",TRUE,NA,"NA Date is calibrated.","AN core_SIEVED","counted","100-NaN",NA,NA,"",0,-1,1,0,0,NA,"NA Date is calibrated.",". Cal curve: NA. Source DB: RPDv1b","Swamp","","Core top",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1403",6,"charcoal | >100um num",12,13,14,2,-31,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",873,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2416,"charcoal","count","unspec","wet_sieve","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","AN core",-22.385319,-44.669802,2410,"south",NA,NA,"sedswamp",1403,1,2020,"Behling, H., Jantz, N., Safford, H.D., 2020. Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil. Review of Palaeobotany and Palynology 274, 104152.","Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil","Review of Palaeobotany and Palynology",274,NA,104152,NA,"10.1016/j.revpalbo.2019.104152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"Behling, H.",1,"Behling","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"RPDv1b",2416,27016,0,0,"m",NA,"Top of core known","-888888",NA,1,0,NA,"-888888",TRUE,NA,"NA Date is calibrated.","AN core_SIEVED","counted","100-NaN",NA,NA,"",0,-1,1,0,0,NA,"NA Date is calibrated.",". Cal curve: NA. Source DB: RPDv1b","Swamp","","Core top",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1403",7,"charcoal | >100um num",14,15,16,2,-27,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",174,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2416,"charcoal","count","unspec","wet_sieve","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","AN core",-22.385319,-44.669802,2410,"south",NA,NA,"sedswamp",1403,1,2020,"Behling, H., Jantz, N., Safford, H.D., 2020. Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil. Review of Palaeobotany and Palynology 274, 104152.","Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil","Review of Palaeobotany and Palynology",274,NA,104152,NA,"10.1016/j.revpalbo.2019.104152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"Behling, H.",1,"Behling","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"RPDv1b",2416,27016,0,0,"m",NA,"Top of core known","-888888",NA,1,0,NA,"-888888",TRUE,NA,"NA Date is calibrated.","AN core_SIEVED","counted","100-NaN",NA,NA,"",0,-1,1,0,0,NA,"NA Date is calibrated.",". Cal curve: NA. Source DB: RPDv1b","Swamp","","Core top",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1403",8,"charcoal | >100um num",16,17,18,2,-24,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",1215,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2416,"charcoal","count","unspec","wet_sieve","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","AN core",-22.385319,-44.669802,2410,"south",NA,NA,"sedswamp",1403,1,2020,"Behling, H., Jantz, N., Safford, H.D., 2020. Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil. Review of Palaeobotany and Palynology 274, 104152.","Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil","Review of Palaeobotany and Palynology",274,NA,104152,NA,"10.1016/j.revpalbo.2019.104152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"Behling, H.",1,"Behling","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"RPDv1b",2416,27016,0,0,"m",NA,"Top of core known","-888888",NA,1,0,NA,"-888888",TRUE,NA,"NA Date is calibrated.","AN core_SIEVED","counted","100-NaN",NA,NA,"",0,-1,1,0,0,NA,"NA Date is calibrated.",". Cal curve: NA. Source DB: RPDv1b","Swamp","","Core top",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1403",9,"charcoal | >100um num",18,19,20,2,-19,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",2284,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2416,"charcoal","count","unspec","wet_sieve","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","AN core",-22.385319,-44.669802,2410,"south",NA,NA,"sedswamp",1403,1,2020,"Behling, H., Jantz, N., Safford, H.D., 2020. Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil. Review of Palaeobotany and Palynology 274, 104152.","Mid-and late Holocene vegetation, climate and fire dynamics in the Serra do Itatiaia, Rio de Janeiro State, southeastern Brazil","Review of Palaeobotany and Palynology",274,NA,104152,NA,"10.1016/j.revpalbo.2019.104152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"Behling, H.",1,"Behling","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2416",1403,"RPDv1b",2416,27016,0,0,"m",NA,"Top of core known","-888888",NA,1,0,NA,"-888888",TRUE,NA,"NA Date is calibrated.","AN core_SIEVED","counted","100-NaN",NA,NA,"",0,-1,1,0,0,NA,"NA Date is calibrated.",". Cal curve: NA. Source DB: RPDv1b","Swamp","","Core top",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
