"cluster_id_entity","usample","channel","depth_top_cm","depth_mid_cm","depth_bot_cm","thick_cm","age_mid_cal_yr_bp","age_top_cal_yr_bp","age_bot_cal_yr_bp","age_source","NAME","ELEMENT","size_min_um","size_max_um","size_min_open","size_max_open","UNITS","CONTEXT","context_source","TAPHONOMY","GROUP","value","value_orig","value_conversion","value_source_column","sample_quantity_value","sample_quantity_ELEMENT","sample_quantity_UNITS","data_source","data_entity","original_fire_proxy","original_meas_type","original_meas_detail","original_meas_method","original_proxy_class","original_quant_units","original_quant_units_raw","parsed_size_token","parsed_unit_token","depth_source","depth_repair_method","n_db_contrib","db_contrib","vocab_flags","entity_name","lat_dd_north","lon_dd_east","elev_m","hemisphere","country_entity","location_desc","depo_context","cluster_id","pubtypeid","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url_pub","city","state","country","originallanguage","notes_pub","pub_source","cluster_id_contact","contactname","contactstatusid","familyname","leadinginitials","givennames","suffix","title","phone","fax","email","url","address","notes","contact_source","cluster_id_geo","db_geo","source_entity","date_id","depth_cm_geo","depth_orig_geo","depth_unit_geo","thick_cm_geo","date_type","material","age_14C","error","cal_age_geo","cal_curve","lab_number","included","exclude_reason","notes_geo","datasetname","controlled_units","controlled_element","X","X.1","X.2","age_geo","chroncontrol_limityounger","chroncontrol_limitolder","chroncontrol_age","chroncontrol_depth","chroncontrol_thickness","chroncontrol_comments","chronology_notes_full","controlled_dep","neotoma_geochrontype","neotoma_chroncontroltypes","ageboundyounger","ageboundolder","agetype","datasettype","datasetnotes_full","samplenotes_full"
"1623",0,"charcoal | >125um num",18,18.5,19,1,-53,-62,-44,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",3,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_19340","charcoal","count","macrochar","wet_sieve","particle",">125um num","counts",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Eileen",40.902,-106.673,3135,"north",NA,NA,"sedlac",1623,0,NA,"Calder, John, W.; Stopka, Cody; Parker, Dusty; Jiménez-Moreno, Gonzalo; Shuman, Bryan, N.. Lake Eileen. NOAA/WDS Paleoclimatology IMPD study 19340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19340",NA,NA,NA,NA,"noaa_study_id=19340; original pub in IMPD datafile header","IMPDv1:IMPD_19340",1623,"Calder, John, W.",1,"Calder",NA,"John, W.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19340",1623,"IMPDv1","IMPD_19340",NA,33,33,"cm",NA,"Radiocarbon","Picea needle",145,20,NA,NA,"UCIAMS-119936",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Eileen_SIEVED","counted","125-NaN",NA,NA,"",145,125,165,145,33,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53,2646,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1623",1,"charcoal | >125um num",19,19.5,20,1,-35.5,-44,-27,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",9,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_19340","charcoal","count","macrochar","wet_sieve","particle",">125um num","counts",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Eileen",40.902,-106.673,3135,"north",NA,NA,"sedlac",1623,0,NA,"Calder, John, W.; Stopka, Cody; Parker, Dusty; Jiménez-Moreno, Gonzalo; Shuman, Bryan, N.. Lake Eileen. NOAA/WDS Paleoclimatology IMPD study 19340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19340",NA,NA,NA,NA,"noaa_study_id=19340; original pub in IMPD datafile header","IMPDv1:IMPD_19340",1623,"Calder, John, W.",1,"Calder",NA,"John, W.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19340",1623,"IMPDv1","IMPD_19340",NA,33,33,"cm",NA,"Radiocarbon","Picea needle",145,20,NA,NA,"UCIAMS-119936",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Eileen_SIEVED","counted","125-NaN",NA,NA,"",145,125,165,145,33,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53,2646,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1623",2,"charcoal | >125um num",20,20.5,21,1,-19,-27,-11,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",5,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_19340","charcoal","count","macrochar","wet_sieve","particle",">125um num","counts",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Eileen",40.902,-106.673,3135,"north",NA,NA,"sedlac",1623,0,NA,"Calder, John, W.; Stopka, Cody; Parker, Dusty; Jiménez-Moreno, Gonzalo; Shuman, Bryan, N.. Lake Eileen. NOAA/WDS Paleoclimatology IMPD study 19340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19340",NA,NA,NA,NA,"noaa_study_id=19340; original pub in IMPD datafile header","IMPDv1:IMPD_19340",1623,"Calder, John, W.",1,"Calder",NA,"John, W.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19340",1623,"IMPDv1","IMPD_19340",NA,33,33,"cm",NA,"Radiocarbon","Picea needle",145,20,NA,NA,"UCIAMS-119936",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Eileen_SIEVED","counted","125-NaN",NA,NA,"",145,125,165,145,33,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53,2646,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1623",3,"charcoal | >125um num",21,21.5,22,1,-2.5,-11,6,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",6,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_19340","charcoal","count","macrochar","wet_sieve","particle",">125um num","counts",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Eileen",40.902,-106.673,3135,"north",NA,NA,"sedlac",1623,0,NA,"Calder, John, W.; Stopka, Cody; Parker, Dusty; Jiménez-Moreno, Gonzalo; Shuman, Bryan, N.. Lake Eileen. NOAA/WDS Paleoclimatology IMPD study 19340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19340",NA,NA,NA,NA,"noaa_study_id=19340; original pub in IMPD datafile header","IMPDv1:IMPD_19340",1623,"Calder, John, W.",1,"Calder",NA,"John, W.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19340",1623,"IMPDv1","IMPD_19340",NA,33,33,"cm",NA,"Radiocarbon","Picea needle",145,20,NA,NA,"UCIAMS-119936",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Eileen_SIEVED","counted","125-NaN",NA,NA,"",145,125,165,145,33,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53,2646,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1623",4,"charcoal | >125um num",22,22.5,23,1,14,6,22,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",3,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_19340","charcoal","count","macrochar","wet_sieve","particle",">125um num","counts",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Eileen",40.902,-106.673,3135,"north",NA,NA,"sedlac",1623,0,NA,"Calder, John, W.; Stopka, Cody; Parker, Dusty; Jiménez-Moreno, Gonzalo; Shuman, Bryan, N.. Lake Eileen. NOAA/WDS Paleoclimatology IMPD study 19340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19340",NA,NA,NA,NA,"noaa_study_id=19340; original pub in IMPD datafile header","IMPDv1:IMPD_19340",1623,"Calder, John, W.",1,"Calder",NA,"John, W.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19340",1623,"IMPDv1","IMPD_19340",NA,33,33,"cm",NA,"Radiocarbon","Picea needle",145,20,NA,NA,"UCIAMS-119936",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Eileen_SIEVED","counted","125-NaN",NA,NA,"",145,125,165,145,33,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53,2646,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1623",5,"charcoal | >125um num",23,23.5,24,1,30,22,38,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",5,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_19340","charcoal","count","macrochar","wet_sieve","particle",">125um num","counts",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Eileen",40.902,-106.673,3135,"north",NA,NA,"sedlac",1623,0,NA,"Calder, John, W.; Stopka, Cody; Parker, Dusty; Jiménez-Moreno, Gonzalo; Shuman, Bryan, N.. Lake Eileen. NOAA/WDS Paleoclimatology IMPD study 19340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19340",NA,NA,NA,NA,"noaa_study_id=19340; original pub in IMPD datafile header","IMPDv1:IMPD_19340",1623,"Calder, John, W.",1,"Calder",NA,"John, W.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19340",1623,"IMPDv1","IMPD_19340",NA,33,33,"cm",NA,"Radiocarbon","Picea needle",145,20,NA,NA,"UCIAMS-119936",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Eileen_SIEVED","counted","125-NaN",NA,NA,"",145,125,165,145,33,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53,2646,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1623",6,"charcoal | >125um num",24,24.5,25,1,45.5,38,53,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",2,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_19340","charcoal","count","macrochar","wet_sieve","particle",">125um num","counts",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Eileen",40.902,-106.673,3135,"north",NA,NA,"sedlac",1623,0,NA,"Calder, John, W.; Stopka, Cody; Parker, Dusty; Jiménez-Moreno, Gonzalo; Shuman, Bryan, N.. Lake Eileen. NOAA/WDS Paleoclimatology IMPD study 19340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19340",NA,NA,NA,NA,"noaa_study_id=19340; original pub in IMPD datafile header","IMPDv1:IMPD_19340",1623,"Calder, John, W.",1,"Calder",NA,"John, W.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19340",1623,"IMPDv1","IMPD_19340",NA,33,33,"cm",NA,"Radiocarbon","Picea needle",145,20,NA,NA,"UCIAMS-119936",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Eileen_SIEVED","counted","125-NaN",NA,NA,"",145,125,165,145,33,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53,2646,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1623",7,"charcoal | >125um num",25,25.5,26,1,60.5,53,68,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",4,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_19340","charcoal","count","macrochar","wet_sieve","particle",">125um num","counts",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Eileen",40.902,-106.673,3135,"north",NA,NA,"sedlac",1623,0,NA,"Calder, John, W.; Stopka, Cody; Parker, Dusty; Jiménez-Moreno, Gonzalo; Shuman, Bryan, N.. Lake Eileen. NOAA/WDS Paleoclimatology IMPD study 19340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19340",NA,NA,NA,NA,"noaa_study_id=19340; original pub in IMPD datafile header","IMPDv1:IMPD_19340",1623,"Calder, John, W.",1,"Calder",NA,"John, W.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19340",1623,"IMPDv1","IMPD_19340",NA,33,33,"cm",NA,"Radiocarbon","Picea needle",145,20,NA,NA,"UCIAMS-119936",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Eileen_SIEVED","counted","125-NaN",NA,NA,"",145,125,165,145,33,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53,2646,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1623",8,"charcoal | >125um num",26,26.5,27,1,76.5,68,85,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",7,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_19340","charcoal","count","macrochar","wet_sieve","particle",">125um num","counts",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Eileen",40.902,-106.673,3135,"north",NA,NA,"sedlac",1623,0,NA,"Calder, John, W.; Stopka, Cody; Parker, Dusty; Jiménez-Moreno, Gonzalo; Shuman, Bryan, N.. Lake Eileen. NOAA/WDS Paleoclimatology IMPD study 19340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19340",NA,NA,NA,NA,"noaa_study_id=19340; original pub in IMPD datafile header","IMPDv1:IMPD_19340",1623,"Calder, John, W.",1,"Calder",NA,"John, W.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19340",1623,"IMPDv1","IMPD_19340",NA,33,33,"cm",NA,"Radiocarbon","Picea needle",145,20,NA,NA,"UCIAMS-119936",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Eileen_SIEVED","counted","125-NaN",NA,NA,"",145,125,165,145,33,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53,2646,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
"1623",9,"charcoal | >125um num",27,27.5,28,1,92.75,85,100.5,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",18,NA,NA,"quant_raw",1,"volume","cm^3","IMPDv1","IMPD_19340","charcoal","count","macrochar","wet_sieve","particle",">125um num","counts",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Lake Eileen",40.902,-106.673,3135,"north",NA,NA,"sedlac",1623,0,NA,"Calder, John, W.; Stopka, Cody; Parker, Dusty; Jiménez-Moreno, Gonzalo; Shuman, Bryan, N.. Lake Eileen. NOAA/WDS Paleoclimatology IMPD study 19340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19340",NA,NA,NA,NA,"noaa_study_id=19340; original pub in IMPD datafile header","IMPDv1:IMPD_19340",1623,"Calder, John, W.",1,"Calder",NA,"John, W.",NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19340",1623,"IMPDv1","IMPD_19340",NA,33,33,"cm",NA,"Radiocarbon","Picea needle",145,20,NA,NA,"UCIAMS-119936",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Lake Eileen_SIEVED","counted","125-NaN",NA,NA,"",145,125,165,145,33,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",-53,2646,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1 #charcoal_recommendedformat","Sample Age Source: IMPDv1"
