"cluster_id_entity","usample","channel","depth_top_cm","depth_mid_cm","depth_bot_cm","thick_cm","age_mid_cal_yr_bp","age_top_cal_yr_bp","age_bot_cal_yr_bp","age_source","NAME","ELEMENT","size_min_um","size_max_um","size_min_open","size_max_open","UNITS","CONTEXT","context_source","TAPHONOMY","GROUP","value","value_orig","value_conversion","value_source_column","sample_quantity_value","sample_quantity_ELEMENT","sample_quantity_UNITS","data_source","data_entity","original_fire_proxy","original_meas_type","original_meas_detail","original_meas_method","original_proxy_class","original_quant_units","original_quant_units_raw","parsed_size_token","parsed_unit_token","depth_source","depth_repair_method","n_db_contrib","db_contrib","vocab_flags","entity_name","lat_dd_north","lon_dd_east","elev_m","hemisphere","country_entity","location_desc","depo_context","cluster_id","pubtypeid","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url_pub","city","state","country","originallanguage","notes_pub","pub_source","cluster_id_contact","contactname","contactstatusid","familyname","leadinginitials","givennames","suffix","title","phone","fax","email","url","address","notes","contact_source","cluster_id_geo","db_geo","source_entity","date_id","depth_cm_geo","depth_orig_geo","depth_unit_geo","thick_cm_geo","date_type","material","age_14C","error","cal_age_geo","cal_curve","lab_number","included","exclude_reason","notes_geo","datasetname","controlled_units","controlled_element","X","X.1","X.2","age_geo","chroncontrol_limityounger","chroncontrol_limitolder","chroncontrol_age","chroncontrol_depth","chroncontrol_thickness","chroncontrol_comments","chronology_notes_full","controlled_dep","neotoma_geochrontype","neotoma_chroncontroltypes","ageboundyounger","ageboundolder","agetype","datasettype","datasetnotes_full","samplenotes_full"
"838",0,"charcoal | <100um num",NA,237,NA,NA,902,NA,NA,"RPDv1b","Charcoal (sum)","<100 µm",NA,100,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",20254,NA,NA,"quant_raw",0.3,"volume","cm^3","RPDv1b",1695,"charcoal","count","microchar","pollen_slide","particle","<100um num",NA,"<100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=<100 µm","Vilamora P01-5_100minus",37.085422,-8.136923,3.5,"north",NA,NA,"sedest",838,1,2010,"Schneider, H., Höfer, D., Trog, C., Busch, S., Schneider, M., Baade, J., Daut, G., Mäusbacher, R., 2010. Holocene estuary development in the Algarve Region (Southern Portugal) – A reconstruction of sedimentological and ecological evolution. Quaternary International 221, 141–158.","Holocene estuary development in the Algarve Region (Southern Portugal) - A reconstruction of sedimentological and ecological evolution","Quaternary International",221,NA,"141-158",NA,"10.1016/j.quaint.2009.10.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695|RPDv1b:1696",838,"Schneider, H.",1,"Schneider","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695",838,"RPDv1b",1695,13629,277,2.77,"m",0.18,"AMS","other",2756,119,NA,NA,"Erl-10835",FALSE,"age too old","-888888 Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Vilamora P01-5_100minus_POLLENSLIDE","counted","NaN-100",NA,NA,"",2756,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Estuarine","Carbon-14",NA,902,3495,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"838",0,"charcoal | >100um num",NA,237,NA,NA,902,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",6,NA,NA,"quant_raw",0.3,"volume","cm^3","RPDv1b",1696,"charcoal","count","unspec","pollen_slide","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","Vilamora P01-5_100minus",37.085422,-8.136923,3.5,"north",NA,NA,"sedest",838,1,2010,"Schneider, H., Höfer, D., Trog, C., Busch, S., Schneider, M., Baade, J., Daut, G., Mäusbacher, R., 2010. Holocene estuary development in the Algarve Region (Southern Portugal) – A reconstruction of sedimentological and ecological evolution. Quaternary International 221, 141–158.","Holocene estuary development in the Algarve Region (Southern Portugal) - A reconstruction of sedimentological and ecological evolution","Quaternary International",221,NA,"141-158",NA,"10.1016/j.quaint.2009.10.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695|RPDv1b:1696",838,"Schneider, H.",1,"Schneider","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695",838,"RPDv1b",1695,13629,277,2.77,"m",0.18,"AMS","other",2756,119,NA,NA,"Erl-10835",FALSE,"age too old","-888888 Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Vilamora P01-5_100minus_POLLENSLIDE","counted","100-NaN",NA,NA,"",2756,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Estuarine","Carbon-14",NA,902,3495,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"838",1,"charcoal | <100um num",NA,249,NA,NA,950,NA,NA,"RPDv1b","Charcoal (sum)","<100 µm",NA,100,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",11355,NA,NA,"quant_raw",0.3,"volume","cm^3","RPDv1b",1695,"charcoal","count","microchar","pollen_slide","particle","<100um num",NA,"<100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=<100 µm","Vilamora P01-5_100minus",37.085422,-8.136923,3.5,"north",NA,NA,"sedest",838,1,2010,"Schneider, H., Höfer, D., Trog, C., Busch, S., Schneider, M., Baade, J., Daut, G., Mäusbacher, R., 2010. Holocene estuary development in the Algarve Region (Southern Portugal) – A reconstruction of sedimentological and ecological evolution. Quaternary International 221, 141–158.","Holocene estuary development in the Algarve Region (Southern Portugal) - A reconstruction of sedimentological and ecological evolution","Quaternary International",221,NA,"141-158",NA,"10.1016/j.quaint.2009.10.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695|RPDv1b:1696",838,"Schneider, H.",1,"Schneider","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695",838,"RPDv1b",1695,13630,329.5,3.295,"m",0.21,"AMS","other",3196,56,NA,NA,"Erl-10836",FALSE,"age too old","-888888 Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Vilamora P01-5_100minus_POLLENSLIDE","counted","NaN-100",NA,NA,"",3196,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Estuarine","Carbon-14",NA,902,3495,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"838",1,"charcoal | >100um num",NA,249,NA,NA,950,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",2,NA,NA,"quant_raw",0.3,"volume","cm^3","RPDv1b",1696,"charcoal","count","unspec","pollen_slide","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","Vilamora P01-5_100minus",37.085422,-8.136923,3.5,"north",NA,NA,"sedest",838,1,2010,"Schneider, H., Höfer, D., Trog, C., Busch, S., Schneider, M., Baade, J., Daut, G., Mäusbacher, R., 2010. Holocene estuary development in the Algarve Region (Southern Portugal) – A reconstruction of sedimentological and ecological evolution. Quaternary International 221, 141–158.","Holocene estuary development in the Algarve Region (Southern Portugal) - A reconstruction of sedimentological and ecological evolution","Quaternary International",221,NA,"141-158",NA,"10.1016/j.quaint.2009.10.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695|RPDv1b:1696",838,"Schneider, H.",1,"Schneider","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695",838,"RPDv1b",1695,13630,329.5,3.295,"m",0.21,"AMS","other",3196,56,NA,NA,"Erl-10836",FALSE,"age too old","-888888 Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Vilamora P01-5_100minus_POLLENSLIDE","counted","100-NaN",NA,NA,"",3196,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Estuarine","Carbon-14",NA,902,3495,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"838",2,"charcoal | <100um num",NA,251.5,NA,NA,975,NA,NA,"RPDv1b","Charcoal (sum)","<100 µm",NA,100,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",5509,NA,NA,"quant_raw",0.3,"volume","cm^3","RPDv1b",1695,"charcoal","count","microchar","pollen_slide","particle","<100um num",NA,"<100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=<100 µm","Vilamora P01-5_100minus",37.085422,-8.136923,3.5,"north",NA,NA,"sedest",838,1,2010,"Schneider, H., Höfer, D., Trog, C., Busch, S., Schneider, M., Baade, J., Daut, G., Mäusbacher, R., 2010. Holocene estuary development in the Algarve Region (Southern Portugal) – A reconstruction of sedimentological and ecological evolution. Quaternary International 221, 141–158.","Holocene estuary development in the Algarve Region (Southern Portugal) - A reconstruction of sedimentological and ecological evolution","Quaternary International",221,NA,"141-158",NA,"10.1016/j.quaint.2009.10.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695|RPDv1b:1696",838,"Schneider, H.",1,"Schneider","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695",838,"RPDv1b",1695,13631,325.5,3.255,"m",0.01,"AMS","charcoal",2050,40,NA,NA,"Beta-277492",TRUE,"","-888888 Date is in uncalibrated radiocarbon years.","Vilamora P01-5_100minus_POLLENSLIDE","counted","NaN-100",NA,NA,"",2050,2010,2090,2050,325.5,0.01,"-888888 Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Estuarine","Carbon-14","Radiocarbon",902,3495,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"838",2,"charcoal | >100um num",NA,251.5,NA,NA,975,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",308,NA,NA,"quant_raw",0.3,"volume","cm^3","RPDv1b",1696,"charcoal","count","unspec","pollen_slide","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","Vilamora P01-5_100minus",37.085422,-8.136923,3.5,"north",NA,NA,"sedest",838,1,2010,"Schneider, H., Höfer, D., Trog, C., Busch, S., Schneider, M., Baade, J., Daut, G., Mäusbacher, R., 2010. Holocene estuary development in the Algarve Region (Southern Portugal) – A reconstruction of sedimentological and ecological evolution. Quaternary International 221, 141–158.","Holocene estuary development in the Algarve Region (Southern Portugal) - A reconstruction of sedimentological and ecological evolution","Quaternary International",221,NA,"141-158",NA,"10.1016/j.quaint.2009.10.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695|RPDv1b:1696",838,"Schneider, H.",1,"Schneider","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695",838,"RPDv1b",1695,13631,325.5,3.255,"m",0.01,"AMS","charcoal",2050,40,NA,NA,"Beta-277492",TRUE,"","-888888 Date is in uncalibrated radiocarbon years.","Vilamora P01-5_100minus_POLLENSLIDE","counted","100-NaN",NA,NA,"",2050,2010,2090,2050,325.5,0.01,"-888888 Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Estuarine","Carbon-14","Radiocarbon",902,3495,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"838",3,"charcoal | <100um num",NA,256,NA,NA,1039,NA,NA,"RPDv1b","Charcoal (sum)","<100 µm",NA,100,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",18261,NA,NA,"quant_raw",0.3,"volume","cm^3","RPDv1b",1695,"charcoal","count","microchar","pollen_slide","particle","<100um num",NA,"<100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=<100 µm","Vilamora P01-5_100minus",37.085422,-8.136923,3.5,"north",NA,NA,"sedest",838,1,2010,"Schneider, H., Höfer, D., Trog, C., Busch, S., Schneider, M., Baade, J., Daut, G., Mäusbacher, R., 2010. Holocene estuary development in the Algarve Region (Southern Portugal) – A reconstruction of sedimentological and ecological evolution. Quaternary International 221, 141–158.","Holocene estuary development in the Algarve Region (Southern Portugal) - A reconstruction of sedimentological and ecological evolution","Quaternary International",221,NA,"141-158",NA,"10.1016/j.quaint.2009.10.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695|RPDv1b:1696",838,"Schneider, H.",1,"Schneider","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695",838,"RPDv1b",1695,13632,333.5,3.335,"m",0.01,"AMS","charcoal",2510,40,NA,NA,"Beta-277491",TRUE,"","-888888 Date is in uncalibrated radiocarbon years.","Vilamora P01-5_100minus_POLLENSLIDE","counted","NaN-100",NA,NA,"",2510,2470,2550,2510,333.5,0.01,"-888888 Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Estuarine","Carbon-14","Radiocarbon",902,3495,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"838",3,"charcoal | >100um num",NA,256,NA,NA,1039,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",164,NA,NA,"quant_raw",0.3,"volume","cm^3","RPDv1b",1696,"charcoal","count","unspec","pollen_slide","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","Vilamora P01-5_100minus",37.085422,-8.136923,3.5,"north",NA,NA,"sedest",838,1,2010,"Schneider, H., Höfer, D., Trog, C., Busch, S., Schneider, M., Baade, J., Daut, G., Mäusbacher, R., 2010. Holocene estuary development in the Algarve Region (Southern Portugal) – A reconstruction of sedimentological and ecological evolution. Quaternary International 221, 141–158.","Holocene estuary development in the Algarve Region (Southern Portugal) - A reconstruction of sedimentological and ecological evolution","Quaternary International",221,NA,"141-158",NA,"10.1016/j.quaint.2009.10.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695|RPDv1b:1696",838,"Schneider, H.",1,"Schneider","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695",838,"RPDv1b",1695,13632,333.5,3.335,"m",0.01,"AMS","charcoal",2510,40,NA,NA,"Beta-277491",TRUE,"","-888888 Date is in uncalibrated radiocarbon years.","Vilamora P01-5_100minus_POLLENSLIDE","counted","100-NaN",NA,NA,"",2510,2470,2550,2510,333.5,0.01,"-888888 Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Estuarine","Carbon-14","Radiocarbon",902,3495,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"838",4,"charcoal | <100um num",NA,258,NA,NA,1067,NA,NA,"RPDv1b","Charcoal (sum)","<100 µm",NA,100,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",14846,NA,NA,"quant_raw",0.3,"volume","cm^3","RPDv1b",1695,"charcoal","count","microchar","pollen_slide","particle","<100um num",NA,"<100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=<100 µm","Vilamora P01-5_100minus",37.085422,-8.136923,3.5,"north",NA,NA,"sedest",838,1,2010,"Schneider, H., Höfer, D., Trog, C., Busch, S., Schneider, M., Baade, J., Daut, G., Mäusbacher, R., 2010. Holocene estuary development in the Algarve Region (Southern Portugal) – A reconstruction of sedimentological and ecological evolution. Quaternary International 221, 141–158.","Holocene estuary development in the Algarve Region (Southern Portugal) - A reconstruction of sedimentological and ecological evolution","Quaternary International",221,NA,"141-158",NA,"10.1016/j.quaint.2009.10.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695|RPDv1b:1696",838,"Höfer, D.",1,"Höfer","D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695",838,"RPDv1b",1695,13633,341.5,3.415,"m",0.01,"AMS","charcoal",2650,40,NA,NA,"Beta-277493",TRUE,"","-888888 Date is in uncalibrated radiocarbon years.","Vilamora P01-5_100minus_POLLENSLIDE","counted","NaN-100",NA,NA,"",2650,2610,2690,2650,341.5,0.01,"-888888 Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Estuarine","Carbon-14","Radiocarbon",902,3495,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"838",4,"charcoal | >100um num",NA,258,NA,NA,1067,NA,NA,"RPDv1b","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",48,NA,NA,"quant_raw",0.3,"volume","cm^3","RPDv1b",1696,"charcoal","count","unspec","pollen_slide","particle",">100um num",NA,">100um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=>100 µm","Vilamora P01-5_100minus",37.085422,-8.136923,3.5,"north",NA,NA,"sedest",838,1,2010,"Schneider, H., Höfer, D., Trog, C., Busch, S., Schneider, M., Baade, J., Daut, G., Mäusbacher, R., 2010. Holocene estuary development in the Algarve Region (Southern Portugal) – A reconstruction of sedimentological and ecological evolution. Quaternary International 221, 141–158.","Holocene estuary development in the Algarve Region (Southern Portugal) - A reconstruction of sedimentological and ecological evolution","Quaternary International",221,NA,"141-158",NA,"10.1016/j.quaint.2009.10.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695|RPDv1b:1696",838,"Höfer, D.",1,"Höfer","D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1695",838,"RPDv1b",1695,13633,341.5,3.415,"m",0.01,"AMS","charcoal",2650,40,NA,NA,"Beta-277493",TRUE,"","-888888 Date is in uncalibrated radiocarbon years.","Vilamora P01-5_100minus_POLLENSLIDE","counted","100-NaN",NA,NA,"",2650,2610,2690,2650,341.5,0.01,"-888888 Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Estuarine","Carbon-14","Radiocarbon",902,3495,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
