"cluster_id_entity","usample","channel","depth_top_cm","depth_mid_cm","depth_bot_cm","thick_cm","age_mid_cal_yr_bp","age_top_cal_yr_bp","age_bot_cal_yr_bp","age_source","NAME","ELEMENT","size_min_um","size_max_um","size_min_open","size_max_open","UNITS","CONTEXT","context_source","TAPHONOMY","GROUP","value","value_orig","value_conversion","value_source_column","sample_quantity_value","sample_quantity_ELEMENT","sample_quantity_UNITS","data_source","data_entity","original_fire_proxy","original_meas_type","original_meas_detail","original_meas_method","original_proxy_class","original_quant_units","original_quant_units_raw","parsed_size_token","parsed_unit_token","depth_source","depth_repair_method","n_db_contrib","db_contrib","vocab_flags","entity_name","lat_dd_north","lon_dd_east","elev_m","hemisphere","country_entity","location_desc","depo_context","cluster_id","pubtypeid","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url_pub","city","state","country","originallanguage","notes_pub","pub_source","cluster_id_contact","contactname","contactstatusid","familyname","leadinginitials","givennames","suffix","title","phone","fax","email","url","address","notes","contact_source","cluster_id_geo","db_geo","source_entity","date_id","depth_cm_geo","depth_orig_geo","depth_unit_geo","thick_cm_geo","date_type","material","age_14C","error","cal_age_geo","cal_curve","lab_number","included","exclude_reason","notes_geo","datasetname","controlled_units","controlled_element","X","X.1","X.2","age_geo","chroncontrol_limityounger","chroncontrol_limitolder","chroncontrol_age","chroncontrol_depth","chroncontrol_thickness","chroncontrol_comments","chronology_notes_full","controlled_dep","neotoma_geochrontype","neotoma_chroncontroltypes","ageboundyounger","ageboundolder","agetype","datasettype","datasetnotes_full","samplenotes_full"
"1652",0,"charcoal | 25-50um num",NA,0.5,NA,NA,0.6,NA,NA,"IMPDv1","Charcoal (sum)","(additional options)",25,50,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",190,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_2276","charcoal","count","microchar","wet_sieve","particle","25-50um num","Charcoal fragments (25-50 �m)","25-50um","num","IMPDv1","measured",1,"IMPDv1","","Sagehen Marsh",37.473889,-108.503889,2085,"north",NA,NA,"sedswamp",1652,0,NA,"Petersen, K.L.. Sagehen Marsh. NOAA/WDS Paleoclimatology IMPD study 2276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/2276",NA,NA,NA,NA,"noaa_study_id=2276; original pub in IMPD datafile header","IMPDv1:IMPD_2276",1652,"Petersen, K.L.",1,"Petersen","K.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_2276",1652,"IMPDv1","IMPD_2277",NA,151.5,151.5,"cm",19,"Radiocarbon","L",1350,60,NA,NA,"Beta-3058",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Sagehen Marsh_SIEVED","counted","25-50",NA,NA,"",1350,1290,1410,1350,151.5,19,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Swamp","Carbon-14","Radiocarbon",0.6,5748.7,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1652",0,"charcoal | 50-100um num",NA,0.5,NA,NA,0.6,NA,NA,"IMPDv1","Charcoal (sum)","50-100 µm",50,100,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",30,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_2276","charcoal","count","microchar","wet_sieve","particle","50-100um num","Charcoal fragments (50-100 �m)","50-100um","num","IMPDv1","measured",1,"IMPDv1","ELEMENT=50-100 µm","Sagehen Marsh",37.473889,-108.503889,2085,"north",NA,NA,"sedswamp",1652,0,NA,"Petersen, K.L.. Sagehen Marsh. NOAA/WDS Paleoclimatology IMPD study 2276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/2276",NA,NA,NA,NA,"noaa_study_id=2276; original pub in IMPD datafile header","IMPDv1:IMPD_2276",1652,"Petersen, K.L.",1,"Petersen","K.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_2276",1652,"IMPDv1","IMPD_2277",NA,151.5,151.5,"cm",19,"Radiocarbon","L",1350,60,NA,NA,"Beta-3058",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Sagehen Marsh_SIEVED","counted","50-100",NA,NA,"",1350,1290,1410,1350,151.5,19,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Swamp","Carbon-14","Radiocarbon",0.6,5748.7,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1652",0,"charcoal | >100um num",NA,0.5,NA,NA,0.6,NA,NA,"IMPDv1","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",10,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_2276","charcoal","count","unspec","wet_sieve","particle",">100um num","Charcoal fragments (>100 �m)",">100um","num","IMPDv1","measured",1,"IMPDv1","ELEMENT=>100 µm","Sagehen Marsh",37.473889,-108.503889,2085,"north",NA,NA,"sedswamp",1652,0,NA,"Petersen, K.L.. Sagehen Marsh. NOAA/WDS Paleoclimatology IMPD study 2276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/2276",NA,NA,NA,NA,"noaa_study_id=2276; original pub in IMPD datafile header","IMPDv1:IMPD_2276",1652,"Petersen, K.L.",1,"Petersen","K.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_2276",1652,"IMPDv1","IMPD_2277",NA,151.5,151.5,"cm",19,"Radiocarbon","L",1350,60,NA,NA,"Beta-3058",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Sagehen Marsh_SIEVED","counted","100-NaN",NA,NA,"",1350,1290,1410,1350,151.5,19,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Swamp","Carbon-14","Radiocarbon",0.6,5748.7,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1652",1,"charcoal | 25-50um num",NA,5,NA,NA,6,NA,NA,"IMPDv1","Charcoal (sum)","(additional options)",25,50,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",118,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_2276","charcoal","count","microchar","wet_sieve","particle","25-50um num","Charcoal fragments (25-50 �m)","25-50um","num","IMPDv1","measured",1,"IMPDv1","","Sagehen Marsh",37.473889,-108.503889,2085,"north",NA,NA,"sedswamp",1652,0,NA,"Petersen, K.L.. Sagehen Marsh. NOAA/WDS Paleoclimatology IMPD study 2276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/2276",NA,NA,NA,NA,"noaa_study_id=2276; original pub in IMPD datafile header","IMPDv1:IMPD_2276",1652,"Petersen, K.L.",1,"Petersen","K.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_2276",1652,"IMPDv1","IMPD_2277",NA,151.5,151.5,"cm",19,"Radiocarbon","L",1350,60,NA,NA,"Beta-3058",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Sagehen Marsh_SIEVED","counted","25-50",NA,NA,"",1350,1290,1410,1350,151.5,19,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Swamp","Carbon-14","Radiocarbon",0.6,5748.7,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1652",1,"charcoal | 50-100um num",NA,5,NA,NA,6,NA,NA,"IMPDv1","Charcoal (sum)","50-100 µm",50,100,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",99,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_2276","charcoal","count","microchar","wet_sieve","particle","50-100um num","Charcoal fragments (50-100 �m)","50-100um","num","IMPDv1","measured",1,"IMPDv1","ELEMENT=50-100 µm","Sagehen Marsh",37.473889,-108.503889,2085,"north",NA,NA,"sedswamp",1652,0,NA,"Petersen, K.L.. Sagehen Marsh. NOAA/WDS Paleoclimatology IMPD study 2276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/2276",NA,NA,NA,NA,"noaa_study_id=2276; original pub in IMPD datafile header","IMPDv1:IMPD_2276",1652,"Petersen, K.L.",1,"Petersen","K.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_2276",1652,"IMPDv1","IMPD_2277",NA,151.5,151.5,"cm",19,"Radiocarbon","L",1350,60,NA,NA,"Beta-3058",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Sagehen Marsh_SIEVED","counted","50-100",NA,NA,"",1350,1290,1410,1350,151.5,19,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Swamp","Carbon-14","Radiocarbon",0.6,5748.7,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1652",1,"charcoal | >100um num",NA,5,NA,NA,6,NA,NA,"IMPDv1","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",10,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_2276","charcoal","count","unspec","wet_sieve","particle",">100um num","Charcoal fragments (>100 �m)",">100um","num","IMPDv1","measured",1,"IMPDv1","ELEMENT=>100 µm","Sagehen Marsh",37.473889,-108.503889,2085,"north",NA,NA,"sedswamp",1652,0,NA,"Petersen, K.L.. Sagehen Marsh. NOAA/WDS Paleoclimatology IMPD study 2276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/2276",NA,NA,NA,NA,"noaa_study_id=2276; original pub in IMPD datafile header","IMPDv1:IMPD_2276",1652,"Petersen, K.L.",1,"Petersen","K.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_2276",1652,"IMPDv1","IMPD_2277",NA,151.5,151.5,"cm",19,"Radiocarbon","L",1350,60,NA,NA,"Beta-3058",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Sagehen Marsh_SIEVED","counted","100-NaN",NA,NA,"",1350,1290,1410,1350,151.5,19,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Swamp","Carbon-14","Radiocarbon",0.6,5748.7,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1652",2,"charcoal | 25-50um num",NA,10,NA,NA,12,NA,NA,"IMPDv1","Charcoal (sum)","(additional options)",25,50,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",142,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_2276","charcoal","count","microchar","wet_sieve","particle","25-50um num","Charcoal fragments (25-50 �m)","25-50um","num","IMPDv1","measured",1,"IMPDv1","","Sagehen Marsh",37.473889,-108.503889,2085,"north",NA,NA,"sedswamp",1652,0,NA,"Petersen, K.L.. Sagehen Marsh. NOAA/WDS Paleoclimatology IMPD study 2276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/2276",NA,NA,NA,NA,"noaa_study_id=2276; original pub in IMPD datafile header","IMPDv1:IMPD_2276",1652,"Petersen, K.L.",1,"Petersen","K.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_2276",1652,"IMPDv1","IMPD_2277",NA,151.5,151.5,"cm",19,"Radiocarbon","L",1350,60,NA,NA,"Beta-3058",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Sagehen Marsh_SIEVED","counted","25-50",NA,NA,"",1350,1290,1410,1350,151.5,19,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Swamp","Carbon-14","Radiocarbon",0.6,5748.7,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1652",2,"charcoal | 50-100um num",NA,10,NA,NA,12,NA,NA,"IMPDv1","Charcoal (sum)","50-100 µm",50,100,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",36,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_2276","charcoal","count","microchar","wet_sieve","particle","50-100um num","Charcoal fragments (50-100 �m)","50-100um","num","IMPDv1","measured",1,"IMPDv1","ELEMENT=50-100 µm","Sagehen Marsh",37.473889,-108.503889,2085,"north",NA,NA,"sedswamp",1652,0,NA,"Petersen, K.L.. Sagehen Marsh. NOAA/WDS Paleoclimatology IMPD study 2276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/2276",NA,NA,NA,NA,"noaa_study_id=2276; original pub in IMPD datafile header","IMPDv1:IMPD_2276",1652,"Petersen, K.L.",1,"Petersen","K.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_2276",1652,"IMPDv1","IMPD_2277",NA,151.5,151.5,"cm",19,"Radiocarbon","L",1350,60,NA,NA,"Beta-3058",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Sagehen Marsh_SIEVED","counted","50-100",NA,NA,"",1350,1290,1410,1350,151.5,19,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Swamp","Carbon-14","Radiocarbon",0.6,5748.7,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1652",2,"charcoal | >100um num",NA,10,NA,NA,12,NA,NA,"IMPDv1","Charcoal (sum)",">100 µm",100,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",1,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_2276","charcoal","count","unspec","wet_sieve","particle",">100um num","Charcoal fragments (>100 �m)",">100um","num","IMPDv1","measured",1,"IMPDv1","ELEMENT=>100 µm","Sagehen Marsh",37.473889,-108.503889,2085,"north",NA,NA,"sedswamp",1652,0,NA,"Petersen, K.L.. Sagehen Marsh. NOAA/WDS Paleoclimatology IMPD study 2276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/2276",NA,NA,NA,NA,"noaa_study_id=2276; original pub in IMPD datafile header","IMPDv1:IMPD_2276",1652,"Petersen, K.L.",1,"Petersen","K.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_2276",1652,"IMPDv1","IMPD_2277",NA,151.5,151.5,"cm",19,"Radiocarbon","L",1350,60,NA,NA,"Beta-3058",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Sagehen Marsh_SIEVED","counted","100-NaN",NA,NA,"",1350,1290,1410,1350,151.5,19,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Swamp","Carbon-14","Radiocarbon",0.6,5748.7,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1652",3,"charcoal | 25-50um num",NA,15,NA,NA,18,NA,NA,"IMPDv1","Charcoal (sum)","(additional options)",25,50,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",160,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_2276","charcoal","count","microchar","wet_sieve","particle","25-50um num","Charcoal fragments (25-50 �m)","25-50um","num","IMPDv1","measured",1,"IMPDv1","","Sagehen Marsh",37.473889,-108.503889,2085,"north",NA,NA,"sedswamp",1652,0,NA,"Petersen, K.L.. Sagehen Marsh. NOAA/WDS Paleoclimatology IMPD study 2276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/2276",NA,NA,NA,NA,"noaa_study_id=2276; original pub in IMPD datafile header","IMPDv1:IMPD_2276",1652,"Petersen, K.L.",1,"Petersen","K.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_2276",1652,"IMPDv1","IMPD_2277",NA,151.5,151.5,"cm",19,"Radiocarbon","L",1350,60,NA,NA,"Beta-3058",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Sagehen Marsh_SIEVED","counted","25-50",NA,NA,"",1350,1290,1410,1350,151.5,19,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Swamp","Carbon-14","Radiocarbon",0.6,5748.7,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
